game_id	game_name	game_engines	game_genres	game_platforms
86484	M Mania	undefined	32;	undefined
18216	Cadence	6;14;	7;9;32;	6;14;
115269	Blush Blush	6;	13;32;	6;
13414	BMX Simulator 2	undefined	10;13;14;	undefined
115367	Cube Man	undefined	15;31;32;	undefined
130223	Quarter Horse Racing	6;	10;12;14;15;	6;
133628	Putlestory	undefined	undefined	undefined
111522	Stick to the end	undefined	13;15;32;	undefined
103199	The Humans Collection	undefined	13;15;31;	undefined
47216	Shanghai Karate	15;	4;25;33;	15;
31616	Veilia	6;	31;32;	6;
31591	VHSoverdose	6;	32;	6;
62323	Tony La Russa Baseball 4	6;	13;14;	6;
59894	Touhou Unreal Mahjong	6;	26;	6;
138896	Fantastic Danmaku Festival	undefined	undefined	undefined
128870	Bind Her	82;	33;	82;
112937	Marle: The Labyrinth of the Black Sea	undefined	12;31;32;	undefined
86201	Drop	6;	31;32;	6;
76412	Songbird Symphony	6;14;48;130;	7;8;31;32;	6;14;48;130;
114847	Alchemic DungeonsDX	undefined	12;	undefined
131799	Space Routine	6;	13;32;	6;
37709	Jigoku Meguri	86;	8;	86;
126680	Bundle Kitt	6;	7;32;34;	6;
36632	Ricky Raccoon 2	6;	undefined	6;
111260	Jake and the Giant	6;	31;32;	6;
76644	ClickBit	6;	32;	6;
101500	Dragons Vs Aircrafts	undefined	undefined	undefined
138885	Factory Runner	undefined	13;32;	undefined
103027	STEALTH BUTCHER MY NEIGHBOR	undefined	undefined	undefined
138892	Underlings	6;	12;13;31;32;	6;
27619	The Gladiators of Rome	6;	15;	6;
101027	Papa's Bakeria	undefined	undefined	undefined
138890	Operation Serpens	6;	undefined	6;
110285	James Bonk	undefined	undefined	undefined
82166	Hidden Object: Sherlock	undefined	undefined	undefined
118500	Transport Giant: Gold Edition	undefined	undefined	undefined
138334	the_right_song_now.mp3	82;	7;32;34;	82;
94689	CHAMP Asterocks	13;	33;	13;
81021	Hyper Slasher	undefined	32;	undefined
85166	Go Fetch!	159;	undefined	159;
92644	Mr. Driller A	undefined	undefined	undefined
139330	Sector 452	6;	5;31;32;	6;
85021	California Super Sports	159;	undefined	159;
148831	Immunity Adventures	6;	15;	6;
12007	CJ's Elephant Antics	13;15;16;26;63;	8;	13;15;16;26;63;
46212	Quad Challenge	29;	10;	29;
113945	Heart Star	6;14;34;39;82;	8;9;31;32;	6;14;34;39;82;
92285	Das Geheimnis der ägyptischen Mumie	undefined	undefined	undefined
37690	Sindibad - Chitei No Dai Meikyu	86;	12;	86;
29846	Try Hard Parking	3;6;14;	10;13;32;	3;6;14;
177440	Avian	undefined	7;8;31;	undefined
177442	Samurai Shaver	undefined	7;	undefined
161156	Canvas Colors: In the Moving City	6;14;	32;34;	6;14;
60667	Airport Inc.	6;	13;	6;
84896	Sssnakes	37;	undefined	37;
51418	The Hunting God	6;	31;32;	6;
30480	Hello Charlotte EP1: Junk Food, Gods and Teddy Bears	6;	12;31;32;34;	6;
177447	Bottle Rockets	undefined	7;8;	undefined
177439	Signed by ’89	undefined	7;13;	undefined
177449	Poco a Poco	undefined	7;33;	undefined
177441	Dunc's Algomusic	undefined	7;	undefined
108949	Curiosity	undefined	32;	undefined
77179	Fading	6;14;	32;	6;14;
127635	Silvern Castle: The Lost Crystal Orb	75;	12;31;	75;
132223	Stellaren: Acrux	34;	34;	34;
34013	Rynn's Adventure: Trouble in the Enchanted Forest	6;14;41;	8;31;32;	6;14;41;
108166	Silicon Valley Inside the Hacker Hostel VR	undefined	undefined	undefined
131223	Abyss	undefined	15;31;32;	undefined
134223	Disney's Activity Center: Aladdin	6;14;	undefined	6;14;
116166	Dreamscaper	6;130;	5;12;13;31;32;	6;130;
74921	YOUFIGHT	6;14;	4;32;	6;14;
49390	Monster Force	24;	5;25;	24;
93135	Argentum Online	6;	12;31;	6;
142953	LEGO Masterpiece Collection	6;	undefined	6;
131007	The Adventures of Death: Episode One - Emo Harvest on the Oregon Trail	undefined	undefined	undefined
67030	Mario Roulette	52;	33;	52;
26691	Hovercraft Race 3D	39;	10;13;32;	39;
38690	ZENONIA S: Rifts In Time	undefined	12;	undefined
50164	Kriophobia	undefined	undefined	undefined
145447	Magical Battle Arena	6;	4;5;	6;
26756	Pictopix	3;6;14;	9;15;32;	3;6;14;
6845	Madden NFL Football	37;	13;14;	37;
142947	Dream Watcher	undefined	8;31;32;	undefined
38696	Blazing Bajirao	undefined	undefined	undefined
10848	Le Fetiche Maya	13;16;63;	8;9;10;13;15;31;	13;16;63;
50011	Las Vegas Cool Hand	22;	15;16;	22;
10865	Boston Bomb Club	13;16;63;	9;15;	13;16;63;
99150	Match Connect Challenge	undefined	14;15;31;32;	undefined
33640	Lord of Rigel	3;6;14;	15;32;	3;6;14;
143161	Squadron 51	6;48;49;130;	5;10;31;32;33;	6;48;49;130;
108273	ColorFold	undefined	undefined	undefined
14948	Booster Trooper	3;6;	8;32;	3;6;
111682	Dave	undefined	31;32;	undefined
158317	Explosive Candy World	undefined	32;	undefined
137628	Starters Orders 7	undefined	undefined	undefined
165607	Magical Girls Second Magic	6;130;	9;33;	6;130;
83029	Harukaze Sensation!	undefined	31;	undefined
117285	The Nothing	3;6;48;49;130;	12;	3;6;48;49;130;
134007	Historia Battles WW2 CFEL	3;6;14;34;	16;32;	3;6;14;34;
177445	The Rock the Paper and the Scissors	undefined	7;33;	undefined
21600	Silent Hill HD Collection	9;12;	31;	9;12;
17723	Double Action: Boogaloo	3;6;	5;32;	3;6;
58034	All Pigs Deserve to Burn in Hell	undefined	31;	undefined
120649	Scribble It!	3;6;14;	32;	3;6;14;
45304	Shanghai: True Valor	7;	9;	7;
123838	The Legend of Crystal Valley	6;	2;31;32;	6;
147595	Animals for Toddlers	130;	undefined	130;
177446	Flock	undefined	7;9;	undefined
6148	Special Forces: Fire for Effect	6;8;11;	5;	6;8;11;
1031	Galactic Dream: Rage of War	6;	11;15;32;	6;
137007	Ride the Comix	52;	undefined	52;
177450	Jammery	undefined	7;	undefined
97247	Yakuza 6: The Song of Life - After Hours Premium Edition	48;	14;25;31;	48;
35631	Indie Assault	6;14;	4;	6;14;
66034	Kaite Oboeru Doragana	undefined	undefined	undefined
71029	Wakusei Koukitai Little Cats	undefined	15;31;	undefined
73034	The Agency	undefined	5;12;	undefined
70754	Dark Age of Camelot: Darkness Rising	undefined	12;	undefined
45071	ZXE-D: Legend Of Plasmalite	7;	4;	7;
40383	Mutant Fighter	52;	4;14;	52;
88468	Final Cut: Fame Fatale - A Hidden Object Adventure	undefined	undefined	undefined
12794	Terrorpods	15;16;25;26;27;63;	5;15;33;	15;16;25;26;27;63;
151864	Lullaby	6;	9;	6;
10486	Kingdom Tales	6;14;34;39;130;	13;15;	6;14;34;39;130;
158237	Punch the Potus	undefined	undefined	undefined
72042	Car & Driver	undefined	10;13;	undefined
177448	The Travels Of The Dung Beetle	undefined	7;8;	undefined
177443	Bark Beat	undefined	7;	undefined
44276	Street Fighter EX Plus	52;	4;	52;
119321	Amazing Grace: What Color is Your Attribute?	48;	undefined	48;
83424	Jigsaw Puzzles Epic	39;	9;	39;
117545	Delicious - Emily's Road Trip	undefined	15;31;	undefined
40825	Ruiner Pinball	62;	30;	62;
43863	Kamen Rider Kuuga	7;	4;	7;
3949	Hulk	6;8;11;21;	31;	6;8;11;21;
51119	Diatomic	5;	5;	5;
49747	Nonono Puzzle Chai-Rian	24;	9;15;	24;
45015	Monster Rancher Battle Card: Episode II	7;	15;	7;
73767	GROM: Terror in Tibet	6;	31;	6;
159035	Xcom Legends	undefined	12;	undefined
35627	Trigger Saint	6;	5;12;31;32;	6;
85488	Wii Sports Club: Bowling	41;	undefined	41;
138007	Pearl Harbor: Strike at Dawn	undefined	undefined	undefined
136223	Sniper Elite V2: Silver Star Edition	undefined	undefined	undefined
137223	Rupert and the Ice Castle	undefined	undefined	undefined
86532	Mobile Suit Gundam: Extreme Vs. 2	52;	33;	52;
56866	Papyrus : Le Secret de la Cité Perdue	6;	31;	6;
135870	Where's an Egg?	82;	31;	82;
102373	关于我被小学女生绑架这件事	undefined	31;32;	undefined
55662	Otherworld: Shades of Fall Collector's Edition	6;	31;	6;
136007	Wargroove: Deluxe Edition	undefined	16;	undefined
53435	Outbreak: Deluxe Edition	undefined	undefined	undefined
36584	Everybody's Golf 4	8;	14;	8;
40685	Immies & Aggies	59;	undefined	59;
136870	Phantasy Star Classics	34;39;	12;	34;39;
41861	Resident Evil 4: Premium Edition	8;	5;	8;
106240	Lilith-M	6;	9;32;	6;
75880	Neon Genesis Evangelion: Digital Card Library	32;	undefined	32;
53541	RPG Maker: Frontier Works Futuristic Heroes and BGM	undefined	undefined	undefined
104484	Animalia Education - Family	undefined	undefined	undefined
66074	Green Day Revenge	undefined	7;	undefined
133455	Let's Cook Together	6;48;49;130;	13;15;32;	6;48;49;130;
150578	Blood Knot	6;	31;32;	6;
150174	Reverse Defenders	6;	15;32;	6;
67388	Kudokikata Oshiemasu Part II: Kind Gals	undefined	13;	undefined
151894	The Door	6;34;	31;32;	6;34;
11861	Burning Soldier	50;	5;13;	50;
142288	Ed, Edd n Eddy: Spin Stadium	undefined	5;33;	undefined
102644	Meet the Letters - Lowercase	undefined	undefined	undefined
75057	Simulator hipstera 2k17	3;6;14;	13;31;32;	3;6;14;
104263	Hotel Transylvania: Hotel Havoc	34;39;	33;	34;39;
143514	Net King's Call	6;	11;15;16;24;31;32;	6;
25093	Evil Defenders	6;14;34;39;130;	15;32;	6;14;34;39;130;
71511	Elmo's Deep Sea Adventure	undefined	31;	undefined
77057	Tantei Jinguuji Saburo: Innocent Black	8;9;	31;	8;9;
134254	Sokogeon	3;6;14;82;	9;32;	3;6;14;82;
55632	Indygo	6;130;	2;9;31;32;34;	6;130;
52777	Ruthless Safari	6;	32;	6;
31571	Live In Color	6;	32;	6;
56192	Escape from the Pyramid	undefined	undefined	undefined
67327	KrissX	undefined	9;	undefined
142037	Know by Heart	6;	31;32;	6;
151893	Derpy Deep Drive	6;	33;	6;
33816	Iron Sea Defenders	6;46;48;	15;32;	6;46;48;
107960	女神驾到	undefined	12;13;32;	undefined
142810	Resident Evil Village: Deluxe Edition	6;48;49;167;169;	31;	6;48;49;167;169;
156215	Rolling Car	6;	10;13;32;	6;
39612	Blood Bros.	52;	5;	52;
83569	三国游侠志	undefined	12;15;31;	undefined
35687	Road Works	6;	13;15;32;	6;
148437	Shell Out Showdown	3;6;	8;32;	3;6;
105877	Train Sim World	6;48;49;	13;	6;48;49;
56888	Lifeline: Halfway to Infinity	34;	31;32;	34;
139491	Infinitode 2: Infinite Tower Defense	6;34;	15;24;32;	6;34;
3334	Virtual Chess 64	4;	13;15;	4;
45022	Master of Monsters: Disciples of Gaia	7;	15;	7;
90015	Go All Out!	6;130;	4;14;31;32;33;	6;130;
61296	Mogeko Castle	6;	31;32;	6;
138089	Ninja Commando	25;26;65;	5;8;	25;26;65;
73360	Double Talk: Sports Edition	undefined	15;	undefined
46614	Wadanohara and the Great Blue Sea	6;	12;31;32;	6;
40557	Fighting Fantasy Legends	6;14;130;	12;31;32;35;	6;14;130;
18069	Final Fantasy Fables: Chocobo's Dungeon	5;	12;	5;
116367	Gems of Magic: Lost Family	130;	9;15;31;	130;
51397	Lords of Magic	6;	15;	6;
113287	Girls & sweets	undefined	32;	undefined
149748	Lumber Party	6;14;	10;32;	6;14;
29632	Project Shield	6;	undefined	6;
173110	Horizon Forbidden West: Regalla Edition	undefined	undefined	undefined
13542	Refunct	3;6;14;48;49;130;	8;31;32;33;	3;6;14;48;49;130;
149100	Mahasona	6;	31;	6;
36627	Bio Inc. Redemption	6;	13;15;32;	6;
50747	Mortal Blitz	6;165;	5;	6;165;
47498	Inindo: Way of the Ninja	13;19;27;118;121;125;149;	12;15;31;	13;19;27;118;121;125;149;
122191	Blade	22;	31;	22;
28052	Xexex	52;	5;	52;
144268	/fit/ fantasy	6;	13;34;	6;
101035	Myst 25th Anniversary Collection	6;14;	2;9;31;	6;14;
87488	Race Horses Champions	39;	10;14;	39;
47891	Dragon Booster	20;	10;	20;
68111	Little Alchemy 2	34;39;82;	9;	34;39;82;
