game_id	game_name	game_engines	game_genres	game_platforms
156204	Imagined Leviathans	undefined	31;32;	undefined
181503	Chiiku Drill Pocket Monsters Diamond & Pearl: Moji Kazu Chie Asobi	undefined	undefined	undefined
45912	Mutant Rampage: Bodyslam	117;	25;	117;
121827	Resort	6;14;	31;32;	6;14;
44663	Anarchy Reigns: Limited Edition	9;12;	undefined	9;12;
156205	HEX Hacking Simulator	undefined	13;15;	undefined
45946	A Great Day At The Races	117;	14;	117;
114567	Saint Paul	undefined	31;32;	undefined
87475	Superola and the Lost Burgers	130;	8;31;33;	130;
171207	Stayhomer	undefined	32;	undefined
84424	Present 2	undefined	undefined	undefined
109025	NE_01	6;14;	8;31;	6;14;
10025	Basketball Pro Management 2013	undefined	14;	undefined
7750	Alien Olympics 2044 AD	13;33;	14;	13;33;
103761	Megaton	undefined	32;	undefined
181505	Pocket Monsters Advanced Generation: Pokémon Suuji Battle!!	undefined	undefined	undefined
54025	Farm Machine Championships 2013	undefined	undefined	undefined
104156	Let's Split Up (A Visual Novel)	undefined	undefined	undefined
3458	Chōkūkan Night: Pro Yakyū King	4;	14;	4;
18366	Sniper Elite 4	6;48;49;130;170;	5;24;31;	6;48;49;130;170;
142123	Thousands Layered Edge	34;	12;25;	34;
113993	Flying Fortress	52;	5;	52;
85770	Power Dolls	undefined	undefined	undefined
85713	Mensch ärgere Dich!	undefined	undefined	undefined
110256	MARINA MILITARE – ITALIAN NAVY SIM	undefined	undefined	undefined
51156	Veggy World	5;	undefined	5;
181508	Pokémon PC Master	6;	undefined	6;
119175	MONOLISK	6;34;39;	12;25;32;	6;34;39;
46807	Kingdom Grand Prix	32;52;	5;10;	32;52;
73912	Hometown U.S.A.	undefined	undefined	undefined
60664	Virtual Skipper 2	undefined	10;13;	undefined
171198	Slumhack	undefined	31;32;	undefined
18534	Mines of Minos	59;	24;33;	59;
127330	Bird Simulator	6;	13;31;32;	6;
134261	Silent Hill: Mobile DX	55;	31;	55;
148843	Nether Nightmare	6;	32;	6;
43964	Koi Koi Mahjong	120;	9;	120;
30585	Frequent Flyer	3;6;14;	32;	3;6;14;
114497	Bewildebots	3;6;14;	32;	3;6;14;
176759	Huncho	undefined	8;31;	undefined
21420	CellFactor: Revolution	undefined	5;	undefined
46220	Disk Jockey Boy	29;	undefined	29;
102175	A Lot Like Love	undefined	31;32;	undefined
126276	Godstruction	6;	15;16;32;	6;
87156	Standard Snake	14;	33;	14;
74399	The Dungeon of Destiny	undefined	12;32;	undefined
103578	Real Fishing Ace Pro : Wild Trophy Catch 3D	undefined	undefined	undefined
26478	Fly. Die. Cry.	34;39;	33;	34;39;
181507	Pocket Monsters Best Wishes!: Chinou Ikusei - Pokémon Daiundoukai	undefined	undefined	undefined
110297	Battle X: Birth of the Alliance	undefined	undefined	undefined
143585	ROGUERIA: Roguelikes X Tactics	6;	12;13;15;24;31;32;35;	6;
38661	Reaching for Petals	6;	31;32;	6;
124751	First, Breathe	undefined	undefined	undefined
176757	Dead Men Tell No Tales	undefined	15;16;	undefined
23177	Layers of Fear: Masterpiece Edition	6;48;49;	2;31;32;	6;48;49;
40316	Gun Buster	52;	5;33;	52;
120364	Room 40	undefined	32;	undefined
159541	Call of Knights	undefined	13;15;32;	undefined
114509	Malicious Payload	undefined	31;32;	undefined
176747	Drew	undefined	undefined	undefined
110295	Quartermaster General	undefined	undefined	undefined
92839	Verliebt in Berlin	undefined	undefined	undefined
60353	Sci-Fi	undefined	undefined	undefined
144271	Reimagine :The Game:	82;	9;	82;
21389	Lumines Plus	8;	9;	8;
55508	Renegade Grounds: Episode 1	6;	12;31;32;	6;
7448	Scott Pilgrim vs. the World: The Game	9;12;	4;12;25;33;	9;12;
115728	Xtraction Royale	6;	5;	6;
50156	Kyro	6;	9;	6;
166927	Any Candy	undefined	32;	undefined
124758	Sesshouseki - Malice Eater	undefined	undefined	undefined
124761	Nonet Sympathia	undefined	undefined	undefined
124757	Super Pixelander	undefined	undefined	undefined
124759	Captain Tsubasa Zero: Miracle Shot	34;39;	undefined	34;39;
53751	The Jolly Gang's Misadventures in Africa	undefined	31;32;	undefined
124769	Droids & Wizards	undefined	undefined	undefined
124767	Axel City	undefined	undefined	undefined
124771	Chain Crusher	undefined	undefined	undefined
124760	Idle Battle Royale	undefined	undefined	undefined
181540	Welcome To The Mansion Remastered	6;	9;12;32;	6;
112101	Star Trek Online: Age of Discovery	undefined	undefined	undefined
114506	Top Torch	undefined	32;	undefined
176761	Yak ezParrot’s Adventure	undefined	8;31;	undefined
124770	Cardfight!! Vanguard Zero	undefined	undefined	undefined
