game_id	game_name	game_engines	game_genres	game_platforms
73325	Mission: Humanity	6;	11;15;	6;
86656	A Hoy Pirates Adventure	34;	33;	34;
149288	Swordswallower	6;	8;31;32;	6;
75564	Star Wars: Assault Team	34;39;74;	undefined	34;39;74;
57008	Tales of the Cat	undefined	undefined	undefined
137917	Be Hero	6;	32;	6;
159724	Poly Gangs	undefined	32;	undefined
89666	Dungeon Gambit Boy	undefined	31;32;	undefined
121133	初恋日记	undefined	12;13;31;32;	undefined
159723	Riot At World	undefined	31;32;	undefined
89438	Silenced: The House	6;	31;32;	6;
134864	By Your Side	6;	13;34;	6;
56243	Kids Station: Crayon Shin-Chan Ora to Omoide Tsukuru Zo!	7;	33;	7;
167118	Tenshi no Shippo	7;	undefined	7;
167022	I x She Tell: Limited Edition	undefined	undefined	undefined
29881	SQR🔲	3;6;14;	9;32;	3;6;14;
159720	Milk outside a bag of milk outside a bag of milk	undefined	32;	undefined
133501	Magic Spellslingers	6;34;	15;	6;34;
5944	NASCAR 07	8;11;38;	10;13;14;	8;11;38;
145726	Prime 2D	undefined	8;	undefined
124626	Obandia	undefined	undefined	undefined
159725	Electrodash	undefined	32;	undefined
167127	Nijuu Yuumu	6;	31;	6;
157504	SubterAlien Rescue	undefined	32;	undefined
157513	Impulse, From Here!	undefined	32;	undefined
167468	BlockLock	undefined	15;32;	undefined
8990	Schein	6;	8;9;31;32;	6;
76780	Caviar: Endless Stress Reliever	6;14;	31;32;	6;14;
4957	Kidz Sports International Football	5;	14;	5;
139899	10mg: Stroke	6;	32;34;	6;
85790	Trilogy	undefined	undefined	undefined
91166	My Golf 3D	undefined	undefined	undefined
74505	Liyla and the Shadows of War	6;34;39;	31;	6;34;39;
108956	Mahou Tsukai Kurohime	undefined	undefined	undefined
114214	Big Brother Is Shaping You	6;14;	13;32;	6;14;
167125	Anamorphosis	6;	31;	6;
33670	Kiya	6;	13;32;	6;
167130	Shoujo Gidan	6;	31;	6;
4941	Jenga World Tour	5;20;	9;15;	5;20;
167030	Real Carrom	undefined	undefined	undefined
27386	Lifespeed	37;137;	10;33;	37;137;
141447	Ninja Ranger - Shinobi Arashi Superhero's Gaiden -	34;	8;	34;
2663	Dance on Broadway	5;9;	7;	5;9;
89730	Code Of War	34;	5;	34;
73808	Mouse Mind: Secrets of Pharaon	undefined	31;	undefined
74301	Namco Tennis Smash Court	7;	14;33;	7;
167123	Farewell	6;	31;	6;
177115	Super Connect 4	undefined	15;24;	undefined
19724	Bastard Bonds	6;	12;15;24;32;	6;
113417	Chrono Ghost	6;	8;31;32;	6;
165686	The Endless Adventure	undefined	32;	undefined
95801	Royal Garden Tales	undefined	undefined	undefined
157491	Zombie Survival Online	undefined	32;	undefined
26289	Battalion Commander	15;65;75;	11;	15;65;75;
56082	Lucky Boom	52;	undefined	52;
82395	The Jungle	6;	13;31;32;	6;
3636	WCW/nWo Revenge	4;	14;	4;
175504	Blocky Cars Speed Racer: Underground Highway Reckless Edition	39;	undefined	39;
84827	Physiofun: Pelvic Floor Training	5;	undefined	5;
140189	Maze: Subject 360	undefined	undefined	undefined
142751	Izanagi Online	undefined	12;31;	undefined
140186	Mayan Prophecies: Blood Moon	undefined	undefined	undefined
152481	Lost in Labs	6;	8;9;31;32;	6;
85145	Flap Flap	37;	undefined	37;
109488	Limbo 64	15;	8;31;	15;
140188	Mayan Prophecies: Ship of Spirits	undefined	undefined	undefined
60052	Miageta Sora ni Ochiteiku	6;	31;	6;
159721	New Homestead	undefined	15;32;	undefined
81947	Idol Quest VR	undefined	31;32;	undefined
135778	rainy morning kitchen fire blues	82;	13;32;34;	82;
172525	Heavyweight Champ	52;	undefined	52;
139777	Fierce Tales: The Dog's Heart	undefined	undefined	undefined
29470	MGSLeisure1000	6;	13;14;	6;
102068	The Wisdom and/or Madness of Crowds	undefined	undefined	undefined
167124	Dream Book	6;	31;	6;
136724	Kamen Rider: Climax Fighters - Premium R Sound Edition	undefined	4;	undefined
139778	Whispered Secrets: Dreadful Beauty	undefined	undefined	undefined
167126	Musou Yuugi	6;	31;	6;
136891	Medarot Classics: 20th Anniversary Edition	undefined	undefined	undefined
164311	Tokyo Afterschool Summoners	55;	12;15;16;34;35;	55;
171853	Rock'n Bark	52;	undefined	52;
150327	I x She Tell	undefined	13;	undefined
103068	Transit City Touch	undefined	undefined	undefined
2154	Cities XL 2011	6;	13;	6;
97461	Casablanca ni Ai o: Satsujinsha wa Jikū o Koete	6;27;50;77;121;125;149;	31;34;	6;27;50;77;121;125;149;
137724	Light of Thel: Glory of Cepheus	undefined	undefined	undefined
145720	Game Boy Advance Video: Kirby: Right Back at Ya!	24;	undefined	24;
123280	A Witch's Word	3;6;14;82;	13;32;34;	3;6;14;82;
31451	Sword Master VR	6;	13;14;32;	6;
86605	Mind Over Mushroom	6;	15;	6;
17933	Retro-Pixel Castles	3;6;14;	15;32;	3;6;14;
167129	Shoujo Kidan	6;	31;	6;
167114	Annapurna Interactive: Ultimate Collection	undefined	undefined	undefined
167465	Pagan Age	undefined	13;15;31;	undefined
120028	1000 days to escape	6;	32;	6;
92153	MaXplosion	undefined	8;	undefined
15454	Ys: The Ark of Napishtim	6;8;38;	12;31;	6;8;38;
126778	烽火大秦	undefined	13;15;	undefined
177114	Legendary Arcane 2	undefined	4;8;31;	undefined
167466	Karma	undefined	32;	undefined
10947	The Sword of Hope II	33;37;	12;31;	33;37;
86963	Diggy's Adventure	39;	9;31;	39;
145715	My Little Investigations	6;	2;9;31;34;	6;
25346	Tawala's Last Redoubt	75;	15;24;	75;
28441	Seabase Delta	15;25;26;	31;	15;25;26;
18316	WCW vs. the World	7;	4;14;	7;
3634	WCW Nitro	4;6;7;	4;14;	4;6;7;
89166	123 Kids Fun PUZZLE Red	undefined	undefined	undefined
177135	Hole in Clone	undefined	8;	undefined
4073	Pool Paradise	6;8;21;	14;	6;8;21;
87484	3d Voxel Art: Color by Number	39;	9;	39;
78644	MechQuest	82;	15;	82;
143384	2 Tasty too	6;	undefined	6;
95484	Sega Worldwide Soccer PC	undefined	undefined	undefined
63680	Fighting Fantasy: Blood of the Zombies	39;	12;	39;
167110	Summon Night 6: Lost Borders - Amu Edition	undefined	12;	undefined
6153	Spy Hunter II	52;	4;10;	52;
56164	Idol Connect -AsteriskLive-	undefined	7;13;	undefined
157395	Fall Of The Mafia	undefined	32;	undefined
25278	BalanCity	3;6;14;	9;13;15;32;	3;6;14;
165682	Clockwork Dungeon	undefined	32;	undefined
93770	Soulfire	6;	4;32;	6;
167109	Tenkuu No Restaurant	7;	undefined	7;
167100	Wing of Alnam: Shouchiri No Sora No Achira He	7;	undefined	7;
3633	WCW Mayhem	4;7;22;	4;14;	4;7;22;
80324	Jack In the Box	undefined	30;	undefined
157365	冷血症骰子	undefined	13;32;	undefined
86166	Weiss Schwarz Portable	undefined	undefined	undefined
48559	Uchuusen Cosmo Carrier	99;	5;13;15;	99;
74276	Archangel	6;	12;	6;
32060	Torch Cave	6;	15;31;	6;
101343	Tainted Fate	6;	31;32;	6;
11982	Butcher Hill	15;16;25;26;63;	5;10;33;	15;16;25;26;63;
165685	Oozing Islands	undefined	15;	undefined
