game_id	game_name	game_engines	game_genres	game_platforms
153645	Danganronpa: Decadence - Collector's Edition	130;	undefined	130;
48334	Derby Stallion Zengokuban	99;	14;	99;
126030	Crey	undefined	undefined	undefined
23535	Air Wars	6;	32;	6;
50113	Stunt Island	13;	13;	13;
105145	Mercenary Leto	undefined	32;	undefined
58169	Netto de Tennis	23;	14;	23;
63224	Shiren Monsters: Netsal	24;	14;	24;
65458	Jewel Link Chronicles: Mountains of Madness	undefined	9;31;	undefined
57756	Huetopia	undefined	9;	undefined
40234	Gun Force II	52;	undefined	52;
144424	Pathfinder: Kingmaker - Special Edition	6;	undefined	6;
57939	Armajet	6;34;39;	5;8;	6;34;39;
8375	Afterfall: Insanity	6;	5;	6;
35321	Aero's Quest	6;14;	8;9;32;	6;14;
41234	Otocky	51;	5;7;	51;
28438	Valkyrie 17	15;26;	31;	15;26;
106687	King of Sports	undefined	undefined	undefined
56922	Hercequary	undefined	4;	undefined
27416	Zup! 3	6;	9;32;	6;
159156	Cuccchi	6;14;49;130;	13;31;32;	6;14;49;130;
126048	Empire Live	undefined	12;15;32;	undefined
60493	The Enforcer	15;	5;8;	15;
136070	Train Sim World 2020: Collector's Edition	6;48;49;	13;	6;48;49;
126045	Streets of Red: Devil's Dare	undefined	undefined	undefined
126046	Tahn	undefined	undefined	undefined
20434	NHL FaceOff 2003	undefined	14;	undefined
125920	Darkmists	undefined	undefined	undefined
60746	Tsujidou-san no Jun'ai Road	6;	undefined	6;
125940	Cribbage Blitz	undefined	undefined	undefined
125947	Version Fille	undefined	undefined	undefined
19398	A.D.A.M.	6;48;49;130;	9;	6;48;49;130;
8525	Arcadians	69;134;	5;	69;134;
4337	Escape from Monster Manor	50;	5;	50;
106893	Flowers by POWGI	48;167;	undefined	48;167;
145558	The Bounty Hunter	26;	33;	26;
142101	SATURNALIA	6;	undefined	6;
104759	Zoo 2: Animal Park	6;34;39;82;	13;	6;34;39;82;
95431	Cannon Ball	26;27;77;152;157;374;	33;	26;27;77;152;157;374;
149428	Megacraft Hentai Survival	undefined	13;31;32;	undefined
66449	Panzer Panic	undefined	15;	undefined
151312	The Gecko Gods	6;	8;9;31;32;	6;
9375	Galactic Assault: Prisoner of Power	6;14;	15;16;	6;14;
126049	Pac-Man Chomp Mania	52;	undefined	52;
166674	断刀客	6;	15;31;	6;
48152	John Elway's Quarterback	18;	14;	18;
133102	Locked	6;	31;32;34;	6;
68224	Soul Dimension VR	165;	undefined	165;
126051	HonorBound	undefined	undefined	undefined
57169	Frankenstein 2000	69;	undefined	69;
77498	DanMachi: Cross Istoria	34;	31;35;	34;
119408	FireBlob	82;	8;9;	82;
147463	Olympic Basketball	130;	13;14;	130;
26548	Her Majesty's SPIFFING	3;6;14;48;49;130;	2;9;15;31;32;	3;6;14;48;49;130;
152962	Class of '09	3;6;14;	13;32;	3;6;14;
32232	Supipara - Chapter 1 Spring Has Come!	6;	31;	6;
103423	Jumpo Joe	undefined	32;	undefined
106285	NuPa	7;	31;	7;
72143	Tilelander	undefined	9;	undefined
133494	Faces and Places	undefined	undefined	undefined
67430	Nana: Subete wa Daimaou no Omichibiki!?	undefined	undefined	undefined
140050	Disco Elysium: Game Boy Edition	33;82;	12;31;	33;82;
115615	Chocolate makes you happy: Lunar New Year	6;	32;	6;
21387	SNK vs Capcom Card Fighters DS	20;	9;15;	20;
38835	Merchant Colony	16;	13;15;	16;
32599	Airship Asunder	6;	13;15;26;31;32;	6;
131288	TaskMaker	undefined	undefined	undefined
100340	Hanse - The Hanseatic League	undefined	13;15;	undefined
106479	Pacar Animal	undefined	undefined	undefined
77709	Geometry Duel	undefined	15;	undefined
28159	PineapplePizza	39;	8;31;	39;
34056	KRUM - Edge Of Darkness	6;	12;31;32;	6;
136424	Hentai Crush	6;	9;	6;
135271	Clarent Saga: Tactics	6;	12;15;24;32;	6;
57221	Castle Crush: Epic Strategy Game	34;39;	15;16;	34;39;
14898	Hellowoon: Das Geheimnis des Zauberstabs	15;16;63;	31;	15;16;63;
57160	Dark Parables: The Little Mermaid and the Purple Tide	undefined	undefined	undefined
7747	Aguri Suzuki F-1 Super Driving	33;58;	10;	33;58;
116699	Adventures of forsenE: The Hobo Knight	undefined	12;31;32;	undefined
65444	Dead Meets Lead	undefined	undefined	undefined
56766	Kannou Mukashi Banashi Portable	undefined	undefined	undefined
50082	Time Slaughter	6;	4;	6;
58096	OneSamurai: Dusk	undefined	undefined	undefined
92247	Train Simulator: Midosuji Line	undefined	undefined	undefined
65880	Chocolate Tycoon	undefined	13;	undefined
89179	Super Gerball	undefined	undefined	undefined
102383	Krim: The Music Bot	undefined	13;32;	undefined
130530	Paranormal HK	6;	9;31;32;	6;
171471	The Pioneers: Surviving Desolation	6;14;	13;15;31;	6;14;
8284	Pokémon Black Version 2	20;	12;16;31;	20;
56049	Galaxy Deka Gayvan	undefined	25;	undefined
55013	Weeds Social Club	undefined	undefined	undefined
120348	Buba	undefined	undefined	undefined
90809	Doodle Jump HD	39;	33;	39;
59249	FARIA: Starfall	6;	12;	6;
176287	How Deep is Your Love	undefined	31;	undefined
81407	LEGIE	undefined	12;31;32;	undefined
45724	Kyuukai Douchuuki	29;52;	14;	29;52;
106709	Hidden Objects Mystic Rain	undefined	undefined	undefined
31520	Shuttle Siege	6;	15;32;	6;
120347	If Found, Please Return	undefined	undefined	undefined
13497	Classic Punter	25;	undefined	25;
51171	Gridiron Thunder	72;	14;	72;
70430	Letter Zap!	undefined	9;	undefined
11340	AIPD	6;48;49;	5;9;33;	6;48;49;
35296	Jigoku Kisetsukan: Sense of the Seasons	6;	5;32;	6;
23813	Strawberry Shortcake - And Her Berry Best Friends	undefined	undefined	undefined
176259	Captain's Big Day	undefined	31;34;	undefined
62209	Napoleon 1813	6;	15;	6;
60446	PacMax Classics	undefined	undefined	undefined
106644	Myths of the World: Of Fiends and Fairies HD	undefined	undefined	undefined
71589	If It Moves, Shoot It!	13;16;	5;33;	13;16;
176672	Aichi Emperors Zero	undefined	10;	undefined
69569	Rakker and the Sinking Cities	undefined	8;	undefined
44442	Bishoujo Janshi Suchie-Pai	19;	14;	19;
58547	Kitty in the Box	undefined	9;	undefined
60149	Toonesia	undefined	undefined	undefined
152413	Dilberito	82;	undefined	82;
14426	Premier Manager 3	undefined	14;15;	undefined
56160	Valley of the Crescent Mountain	undefined	undefined	undefined
101046	Ice Crystal Adventure Puzzle	undefined	undefined	undefined
50714	Petz Sports Dog Playground	5;	undefined	5;
72026	Magic Carpet Plus	undefined	5;	undefined
8237	The Getaway	8;	5;10;	8;
23120	Wings Over Europe	6;	13;	6;
110357	Perverts Society	undefined	13;15;32;	undefined
150883	Cosmic Disco	undefined	32;	undefined
176220	Death Stare	undefined	5;	undefined
106749	Off The Road	undefined	10;13;	undefined
12999	Fruit Machine	25;	undefined	25;
73706	Blue Sky: Acceptable Casualties	6;	13;	6;
78087	Aa! Megami-sama	86;	31;	86;
152420	Ephesus	6;	12;31;32;	6;
61251	Generation of Chaos III	undefined	undefined	undefined
40936	Cosmic Causeway: Trailblazer II	15;	5;	15;
28757	Yo Frankie!	3;14;	8;	3;14;
61160	Let it Goat	undefined	undefined	undefined
59251	Iron Power	6;	32;	6;
120349	RedBull Car Park Drift	undefined	undefined	undefined
142635	Genocide	6;	5;	6;
60464	Driver: Speedboat Paradise	undefined	10;	undefined
126067	Plünge	undefined	undefined	undefined
56952	ZomNomNom	undefined	15;	undefined
38560	World Soccer Finals	52;	14;	52;
135769	Lorera	6;	8;31;32;	6;
48388	Terao no Dosukoi Oozumou	99;	14;	99;
67085	Leland	undefined	30;	undefined
125973	Tokoro no Ma-Mahjong 2: Tokoro's Cup	undefined	undefined	undefined
126059	The Doomsday	undefined	5;	undefined
106901	The Other World of Coraline	undefined	undefined	undefined
98513	Power Pro-Kun Pocket 8	undefined	14;	undefined
9458	Military Life: Tank Simulator	6;	13;	6;
125981	Mobsmash.io	undefined	undefined	undefined
126058	Meteoroids!	undefined	undefined	undefined
52093	VR Fitness	6;	14;	6;
126057	Gravity Reversal	undefined	undefined	undefined
125959	Pferd & Pony - Mein Pferdehof	undefined	undefined	undefined
95262	Coin Pusher	undefined	13;15;32;	undefined
125988	Astonishing Baseball 2019 for Windows	undefined	undefined	undefined
125979	Yūkyū Gensōkyoku: 2nd Album	undefined	undefined	undefined
125986	Toaplan Shooting Battle 1	undefined	undefined	undefined
125955	Wizardry Twin Pack	undefined	undefined	undefined
27515	Ship Of Heroes	6;	12;	6;
115274	Puppet Zoo Pilomy	7;9;38;46;	undefined	7;9;38;46;
134707	Wishing Sarah	6;33;82;	9;31;32;	6;33;82;
66513	The Tales of Bearsworth Manor: Chaotic Conflicts	5;	15;	5;
102522	Fishy	34;39;82;	undefined	34;39;82;
103255	Red Rover	6;	13;	6;
60458	Yuki Koi Melt	6;	31;34;	6;
13089	Universe II	13;14;63;75;	12;13;16;31;	13;14;63;75;
115051	Age of Solitaire	3;6;	15;	3;6;
134276	Unpacking	6;14;	13;32;	6;14;
64898	Sega Ages 2500 Series Vol. 28: Tetris Collection	undefined	9;	undefined
38999	Punch Hero	34;	4;	34;
113521	RelayCars	undefined	undefined	undefined
176179	Glorious Dawn	undefined	13;	undefined
60251	Shinsouban Mahoutsukai to Goshujin-sama ~Wizard and The Master~	6;38;46;	34;	6;38;46;
14663	Drsná Cesta	16;	31;	16;
55665	SlingSkull Zombies: The Dawn	6;	32;	6;
72963	Shadow Of Aten	undefined	undefined	undefined
51675	Space Nomads	6;	undefined	6;
57766	Krog Wars	6;	undefined	6;
135608	HubWorld	6;	13;32;	6;
43068	Holomeld	6;	32;	6;
11277	Combat Chess	undefined	15;	undefined
126073	Frostborn	undefined	undefined	undefined
126063	Perpetuum Mobile	undefined	undefined	undefined
64460	Shining Ark	38;	undefined	38;
147293	inFAMOUS: Second Son - Collector's Edition	48;	31;	48;
46325	Sassou Shounen Eiyuuden: Coca Cola Kid	35;	8;	35;
81601	Space Rocket	undefined	32;	undefined
38506	Devil Eater	34;	undefined	34;
74514	Geostorm	6;14;	9;15;	6;14;
28539	Stellaris: Digital Anniversary Edition	undefined	13;15;	undefined
126066	Spades Plus	undefined	undefined	undefined
106898	Rolling Balls	undefined	undefined	undefined
46936	Lorna	13;16;25;26;27;63;	31;	13;16;25;26;27;63;
126072	Jangō 4	undefined	undefined	undefined
60511	Destruct	15;	undefined	15;
28024	Skykeepers	6;48;49;	8;31;32;	6;48;49;
126071	Action Pack	undefined	undefined	undefined
30134	Mystery Mine	3;6;14;49;130;	8;12;31;32;	3;6;14;49;130;
136292	Metroid: Samus Returns - Special Edition	37;	5;8;	37;
12250	Alice in Wonderland	15;75;	30;31;33;	15;75;
25107	Office Freakout	undefined	13;	undefined
79524	Negima!?: Chou Mahora Taisen Kattoiin, Keiyaku Shikkou Dechai masuu	undefined	15;31;	undefined
126075	Vectors	undefined	undefined	undefined
40216	Kaiketsu Yanchamaru	52;	undefined	52;
126079	DoomsDay	undefined	undefined	undefined
13370	Ball Crazy	25;	undefined	25;
42234	Pachinko Monogatari: Pachi-Slot Moaru Deyo!!	19;	14;26;	19;
73091	Evolution: Eternal Dungeon	undefined	undefined	undefined
130701	Inugamike no Ichizoku	20;	34;	20;
60665	Shirodoko	undefined	undefined	undefined
63444	Magic Match: Journey to the Lands of Arcane	6;	9;	6;
126078	BoaBite 3D	undefined	undefined	undefined
22862	Incoboto	undefined	9;	undefined
49726	Minna no Soft Series: Minna no Shogi	24;	14;	24;
106302	Zargon	16;	5;	16;
113514	Frantic Dimension	6;	32;33;	6;
106349	Hidden Garden Paradise	undefined	undefined	undefined
152246	The Outer Worlds 2	6;169;	12;	6;169;
92432	Bad Girls	undefined	undefined	undefined
126081	Zooter FPS	undefined	undefined	undefined
42739	Ranma ½: Chougi Ranbu Hen	19;	4;	19;
49077	Master Karateka	33;	4;	33;
18724	EyeToy: Play	8;	13;14;33;	8;
26228	Dino Frontier	48;	13;15;	48;
106419	RogueAlongWay	6;	12;31;32;	6;
135275	Berusky	13;	9;	13;
56991	Lucky Luke & the Daltons	undefined	undefined	undefined
55325	Stealth Mission	15;	13;	15;
65432	Bonesaw: The Game	undefined	8;9;25;	undefined
56994	Hyakumasu Dora-San Nobita no Time Battle	undefined	undefined	undefined
58449	The Conveni 3: Ano Machi wo Dokusen Seyo	undefined	13;	undefined
48948	Dr. Franken II	33;	8;	33;
56781	Boom Ball 2 for Kinect	49;	9;33;	49;
88168	Super Kids Racing	undefined	10;14;31;	undefined
66458	SD Gundam Sangokuden Brave Battle Warriors Shin Mirisha Taisen	undefined	undefined	undefined
176626	Neon Flux	undefined	13;	undefined
68432	Supercow	undefined	undefined	undefined
63221	Hamtaro: Little Hamsters, Big Adventures	39;	undefined	39;
48895	Tecmo Bowl NCAA 2017	undefined	undefined	undefined
83158	Uizuno Blade VR	undefined	undefined	undefined
109206	Extreme Off-Road Drive	undefined	undefined	undefined
86179	Psych	6;	2;8;31;	6;
61449	Gakuen Utopia Manabi Straight! Kira Kira Happy Festa!	undefined	undefined	undefined
143737	Blizzard Arcade Collection	6;48;49;130;	9;10;33;	6;48;49;130;
