game_id	game_name	game_engines	game_genres	game_platforms
127251	World of relish	undefined	32;	undefined
95903	Draw 1 Line - a puzzle game	undefined	undefined	undefined
143325	Atelier Marie + Elie: Zarlburg no Renkinjutsushi 1&2	undefined	undefined	undefined
49840	Blaster Master: Enemy Below	22;37;	5;8;	22;37;
87097	Innecto	undefined	undefined	undefined
50696	Grill-Off With Ultra Hand	5;	33;	5;
122346	Soul Knight	34;39;130;	12;31;32;33;	34;39;130;
84228	Microsoft Revenge of Arcade	undefined	undefined	undefined
143459	Scubaman's Quest	13;	undefined	13;
97841	Westworld	undefined	undefined	undefined
79976	Ghost Manor	86;	8;31;	86;
58111	EvenFlo	39;	9;	39;
64772	AR Combat DigiQ: Tomodachi Senshatai	46;	undefined	46;
97964	Ultra Space Battle Brawl	3;6;14;130;	4;14;32;33;	3;6;14;130;
46470	LOG the game!	6;	10;31;32;	6;
134191	Mio's Fruit Hunt	6;	9;	6;
85228	Kingdom's Item Shop	37;	12;	37;
100112	European Games	26;	undefined	26;
95795	Multi Cheetah Speed hero Vs Wild Animals	undefined	undefined	undefined
37244	Push Over	undefined	undefined	undefined
104734	Princess Maker 5 Portable	undefined	undefined	undefined
24486	golf	59;	14;30;	59;
97097	Slither Dash	undefined	undefined	undefined
137162	Loony Loco	69;	8;33;	69;
77367	Senjo no Valkyria DUEL	34;39;82;	16;	34;39;82;
152469	The Daunting House	6;	5;15;31;32;	6;
156055	The Outpost	undefined	undefined	undefined
97151	Tots Town - House	undefined	undefined	undefined
156562	Trump Loves Waifus	undefined	31;32;	undefined
110275	PICS Towers of Defense	undefined	undefined	undefined
49916	Sesame Street Sports	22;	14;	22;
85802	Moses Matchup	undefined	undefined	undefined
97214	DarkHill: Book of Shadow	undefined	undefined	undefined
24487	Winter Sports 2009: The Next Challenge	8;12;	undefined	8;12;
37659	QUIZ Toukou Shashin	86;	9;	86;
114682	Dyna Knight	undefined	undefined	undefined
74933	UFM: Unidentified Fantastic Maiden	6;	32;	6;
83806	Drakkhen	6;	12;31;	6;
95722	Stereobreak	undefined	undefined	undefined
12991	Defend or Die	25;	undefined	25;
92854	BlitzBombers	16;	33;	16;
27380	Tap Hero	34;39;	32;33;	34;39;
81065	SpaceWalker	undefined	undefined	undefined
6158	Stake: Fortune Fighters	11;	4;	11;
1523	Trauma Center: Under the Knife	20;	13;31;	20;
11427	18 Wheels of Steel: American Long Haul	6;	10;11;13;	6;
98017	Tonari no My Teacher	undefined	undefined	undefined
100133	Front Page Sports: Baseball Pro '98	undefined	undefined	undefined
62441	Iggle Pop!	undefined	undefined	undefined
98023	Gun Raze	undefined	undefined	undefined
98221	Sports Game for PC	undefined	undefined	undefined
101043	Super Princess - Makeup and Dressup Makeover Game	undefined	undefined	undefined
39974	Space Fever	52;	5;9;33;	52;
125114	LEGIONCRAFT	6;	15;32;	6;
45328	Evil Crown	undefined	15;	undefined
33477	Watson's Watch	6;	12;32;	6;
98416	13 Letters	undefined	undefined	undefined
93861	Undead vs. Plants War - Fun Ricochet Shooter	undefined	undefined	undefined
26908	Spellsouls - Duel of Legends	39;	12;24;	39;
89882	New Love Plus NEW Rinko Deluxe	undefined	undefined	undefined
98476	Late Night Wanderer	undefined	undefined	undefined
68636	Chris Moneymaker's World Poker Championship	undefined	16;	undefined
98495	Jagged Alliance: Complete Edition	undefined	undefined	undefined
38685	Aby Escape Deluxe	undefined	10;	undefined
104702	Jumpy Penguin	undefined	undefined	undefined
84875	Snakenoid	159;	undefined	159;
93197	Silencer	undefined	undefined	undefined
139708	DEVOUR	6;14;	32;	6;14;
44062	Petz Nursery	20;	undefined	20;
98566	Hidden Object: Thumbelina	undefined	undefined	undefined
95032	Crying Suns	6;14;34;39;130;	12;13;15;24;32;	6;14;34;39;130;
49520	Card Party	24;	14;16;	24;
97855	Ganso! Dōbutsu Uranai + Renai Uranai Puzzle	undefined	undefined	undefined
60868	Citizen Burger Disorder	undefined	undefined	undefined
130702	Yars' Return	377;	5;9;	377;
98538	Dont Play This Game.exe	undefined	undefined	undefined
58117	Temple of Cerberus	undefined	undefined	undefined
55144	Medarot Kuwaga Version	33;	12;31;	33;
89937	Analistica Academy	3;6;14;	undefined	3;6;14;
98835	Modern Conflict	undefined	undefined	undefined
57510	Labyrinth of Loci	undefined	undefined	undefined
57066	Goddess Kiss	34;	undefined	34;
50338	Jill of the Jungle: Jill Goes Underground	13;	8;	13;
94290	Plasma Pong	undefined	undefined	undefined
68677	Wintersport	138;	14;	138;
98894	Peter Pan's Playground	undefined	undefined	undefined
98841	Arcane Intern (Unpaid)	undefined	undefined	undefined
121695	WAR GHOST	undefined	12;15;31;32;	undefined
42869	Salamander Portable	38;	undefined	38;
104802	Super Plumber	undefined	31;32;	undefined
20116	Telekinesis Kyle	undefined	undefined	undefined
80708	Hello Kitty to Issho! Block Crash Z	undefined	undefined	undefined
99319	TinyHands Sorting 1	undefined	undefined	undefined
40701	Philly Flasher	59;	undefined	59;
63810	I, Cyborg	3;6;14;	12;31;32;	3;6;14;
18458	Monkey Tales: The Museum of Anything	undefined	undefined	undefined
102269	Hide.io	undefined	33;	undefined
98970	Dragon Warrior I & II	undefined	undefined	undefined
136162	The Legend of Zelda: Skyward Sword - Limited Edition Pack	5;	31;	5;
102249	Bottle Target Shoot	undefined	undefined	undefined
114683	Griddle Speed Puzzle	undefined	undefined	undefined
56899	Let's Tap: Tap Runner	undefined	7;10;	undefined
94915	Wildfire	undefined	undefined	undefined
98868	Slotter Mania 3	undefined	undefined	undefined
45576	6000-nin no Sensei-tachi ga Tsukutta Tanoshii Shougakkou Tanken 2	undefined	undefined	undefined
18007	Double Dunk	59;	14;	59;
8743	Ken's Labyrinth	13;	5;	13;
137191	Star Wars Episode III: Revenge of the Sith - Activity Center	undefined	undefined	undefined
98275	A-Ressha de Ikou Z: Mezase! Tairiku Oudan	undefined	undefined	undefined
15678	Blocker	69;	undefined	69;
91540	Magnussoft's Colossus Chess	undefined	undefined	undefined
24800	Zombie Crow 3D	6;	4;25;32;33;	6;
98958	Lupo Alberto, The VideoGame	undefined	undefined	undefined
80608	Lovely Lisa 3D	undefined	undefined	undefined
102455	My Little Princess : Fairy Forest	undefined	undefined	undefined
89625	Surface: Strings of Fate	undefined	undefined	undefined
98979	Greg Norman's Ultimate Golf	undefined	undefined	undefined
18649	Night Driver	15;52;59;	10;33;	15;52;59;
99885	Infinite Train	undefined	undefined	undefined
128183	Pentasma	6;	32;	6;
67522	Crescendo	undefined	30;31;	undefined
98973	Gaelic Games: Football	undefined	undefined	undefined
83087	Maziac	undefined	8;	undefined
53242	Killing Floor 2: Deluxe Edition	undefined	undefined	undefined
22906	Chocobo de Mobile	undefined	undefined	undefined
93343	Kentris	undefined	undefined	undefined
124405	Elemental Battle Academy	6;	4;	6;
145936	Bibi Blocksberg: Das große Hexenbesen-Rennen!	5;	10;	5;
95544	AirTycoon 4	39;	12;13;	39;
70102	European Championship 1992	undefined	14;	undefined
15885	Chinese Karate	16;	undefined	16;
92218	Initial D Arcade Stage	undefined	undefined	undefined
97722	S Mahjong 2	undefined	undefined	undefined
96578	Aquarium Pairs	undefined	undefined	undefined
97639	The Heiwa Otenki Studio	undefined	undefined	undefined
115332	Disney TSUM TSUM FESTIVAL	130;	9;	130;
