game_id	game_name	game_engines	game_genres	game_platforms
67598	Devil in the Pines	6;	32;	6;
65307	Wanna Be Wizard	undefined	undefined	undefined
22721	Wrath Of The Fire God	6;	5;31;	6;
4470	Battle Golfer Yui	29;	12;14;31;	29;
43676	King of Colosseum II	8;	14;	8;
4415	Magic Carpet	6;7;9;13;14;32;	5;	6;7;9;13;14;32;
5045	King's Bounty: Crossworlds	3;6;	12;15;16;	3;6;
38724	Zenonia 3: The Midgard Story	34;	12;	34;
171566	Refuge For Troubles: Episode 1 - Dear Stranger	undefined	31;32;	undefined
145722	Friendship with Benefits	3;6;14;	32;34;	3;6;14;
64033	Pokémon: Masters Arena	6;	undefined	6;
116790	Frane: Dragons' Odyssey	6;39;46;48;49;130;	12;31;32;	6;39;46;48;49;130;
130654	Cyber-Wing	undefined	undefined	undefined
119820	Backspace Bouken	3;6;14;	12;16;31;32;	3;6;14;
128470	Pantheon	69;	5;31;33;	69;
62422	Spooky Manor	undefined	9;31;	undefined
54577	Blazer	15;	5;33;	15;
22264	Spiderbot	13;15;75;	8;9;	13;15;75;
4693	Lumines Electronic Symphony	46;	7;9;	46;
54711	Demon Stalkers	13;15;	33;	13;15;
59806	FAIRY TAIL: HERO'S JOURNEY	82;	12;	82;
158586	Rules of Gravity	undefined	13;31;32;	undefined
38634	Sega Ninja	52;	undefined	52;
118560	Wuppo: Deluxe Edition	undefined	undefined	undefined
24672	Objective: Kursk	65;75;	16;	65;75;
17077	Labyrinthine Dreams	6;	9;31;32;	6;
61020	beatmania III: APPEND 7thMIX -keepin' evolution-	52;	7;	52;
10546	Men of War: Condemned Heroes	6;	11;13;15;24;	6;
70959	Wheel of Fortune 2003	undefined	15;	undefined
11164	Exodus: Journey to the Promised Land	13;18;29;33;	9;	13;18;29;33;
130640	Wee-Woo	undefined	undefined	undefined
118739	World of Warships: Legends - Ultimate Edition	48;49;	24;	48;49;
130641	The Santa Challenge	undefined	undefined	undefined
76353	The Valley In My Mind	6;	32;	6;
19893	Azkend 2: The World Beneath	6;34;39;46;48;49;74;130;	9;31;32;	6;34;39;46;48;49;74;130;
43822	NCAA March Madness 2000	7;	14;	7;
45045	Iru!	6;7;	8;	6;7;
29525	Hollow	6;49;130;	5;9;31;32;	6;49;130;
127162	The Big SokoBang	undefined	32;	undefined
43291	Stealth Force: The War on Terror	8;	5;	8;
77073	Tsumu	undefined	9;	undefined
77492	Guàn Lán Jīngāng: King Kong 10	undefined	8;14;	undefined
23075	3D Deathchase	26;	5;10;	26;
40732	Ultra SCSIcide	59;	undefined	59;
27699	Samurai Sword VR	6;	undefined	6;
135782	The Party	82;	13;32;34;	82;
141747	Get Ogre It	6;130;	9;15;31;32;	6;130;
93922	Crazy Penguin Catapult	39;	9;33;	39;
24803	Dungeon Campaign	65;75;	12;	65;75;
72267	Bricks of Camelot	34;39;	33;	34;39;
73254	Star Wars Math: Jabba's Game Galaxy	undefined	undefined	undefined
80492	Divine Heart Karen SP Season 2: Nari Henshin Heroine Crisis!	undefined	31;	undefined
11265	Blood II: The Chosen	6;	5;	6;
130659	Platform Racing 3 Reborn	undefined	undefined	undefined
109335	Puzzle Monarch: Egypt	undefined	15;32;	undefined
135578	Lost Relics	6;14;	12;25;31;32;	6;14;
130650	Murder Mystery 3: A Life Of Crime	undefined	undefined	undefined
35949	Loot Hunter	6;14;	12;13;15;31;	6;14;
12329	Fate/hollow ataraxia	6;46;	31;34;	6;46;
66136	Bobby Carrot 3: Evolution	55;	9;31;	55;
