game_id	game_name	game_engines	game_genres	game_platforms
75215	Rising Angels: Fates Allegiance	undefined	undefined	undefined
58856	The Bardic Rites	undefined	undefined	undefined
150154	Akazukin Dark Side	6;	12;32;	6;
133075	Curse of Eternity	undefined	undefined	undefined
132937	Kongfusion	undefined	13;14;32;	undefined
87740	Faily Brakes	39;	14;33;	39;
181073	Valentine's Day Griddlers	6;	undefined	6;
71476	Elvira's Horror Pack	undefined	31;	undefined
109016	1942 Pacific Front	undefined	undefined	undefined
44825	Fighting Network Rings	7;	4;14;	7;
71473	Drug Lord 2	undefined	13;15;	undefined
58862	Arnold the Adventurer	undefined	undefined	undefined
65867	Street Cleaning Simulator	undefined	13;	undefined
46271	Lotus Turbo Challenge	29;	10;	29;
59533	Super Albatross	undefined	14;	undefined
70992	Hot Wheels: Bash Arena	undefined	undefined	undefined
34135	Blue-Collar Astronaut	3;6;9;14;41;46;48;49;	10;13;15;32;33;	3;6;9;14;41;46;48;49;
142627	Outcast in Mars	6;	12;31;	6;
104430	Summer Wheelie	undefined	undefined	undefined
66178	Lunatic Dawn Tempest	undefined	undefined	undefined
40020	Galivan - Cosmo Police	52;	4;	52;
131368	Mito da Criação	undefined	undefined	undefined
134380	Airia	undefined	undefined	undefined
77545	Amazing Katamari Damacy	undefined	undefined	undefined
102893	WaveOfTimeLite	undefined	undefined	undefined
55478	Mini Hockey VR	6;	14;	6;
44946	Eggs of Steel	7;	8;	7;
36832	Strange Brigade	6;48;49;130;170;	5;31;	6;48;49;130;170;
122872	Captain Tsubasa: Gekito no Kiseki	20;	undefined	20;
73803	Mythic Pearls the Legend of Tirnanog	6;	13;15;	6;
68924	HUEBRIX	undefined	9;	undefined
164220	Mythlands: Flappy Dragon	undefined	13;31;32;	undefined
28812	Fleet Wars	82;	16;	82;
27544	Reflection of Mine	6;14;48;49;130;	9;31;32;	6;14;48;49;130;
150921	Naera: It's Time to Retry	undefined	32;	undefined
100292	Paradise Never	undefined	undefined	undefined
111991	Trinity VR	undefined	undefined	undefined
106997	Be The King - Enjoy your trip to the Top	undefined	undefined	undefined
150737	Naginata	undefined	10;13;14;15;31;32;	undefined
75733	Space Cobra Professional	undefined	undefined	undefined
139664	Gun Skaters	6;130;	5;31;32;33;	6;130;
9568	Pako	55;	10;33;	55;
161468	Nairi: Rising Tide	undefined	31;32;	undefined
31886	BattleTime	3;6;14;	15;31;	3;6;14;
112232	Timing Hero PV: Retro Fighting Action RPG	34;	12;32;	34;
126369	Nanoworld	undefined	31;32;	undefined
11945	Battle Command	13;15;16;25;26;63;	13;15;	13;15;16;25;26;63;
117287	Zeal	6;	9;	6;
75229	2010: The Text Adventure Game	68;	31;	68;
92255	Worm	undefined	undefined	undefined
66009	The Fancy Pants Adventures: World 2	82;	8;	82;
126455	Other Side	3;6;14;82;	undefined	3;6;14;82;
158122	Captain Prosper	undefined	15;32;	undefined
176501	A man outside	undefined	undefined	undefined
181116	Super Punchy Face	6;	32;	6;
181075	Squidoku	6;	31;32;	6;
107202	Returner Zhero	39;	9;32;	39;
106596	NEW Again Beauty	undefined	undefined	undefined
122822	Ambienz	6;	13;32;	6;
176502	The Body Monstrous	undefined	undefined	undefined
48985	God Medicine Hukkoku Ban	33;	12;	33;
70291	Anfractuos	undefined	31;	undefined
99273	VR HORROR	undefined	undefined	undefined
49130	Miracle Adventure Esparks	33;	8;	33;
95783	Virtual Sister Happy Mom Newborn Baby Family Game	undefined	undefined	undefined
64584	Ghost SEED	undefined	12;	undefined
91457	Time Secret	undefined	undefined	undefined
148638	Wildzone	6;	10;32;	6;
43438	Saru! Get You! Million Monkeys	undefined	undefined	undefined
115856	7 years from now	34;39;130;	12;31;	34;39;130;
176504	The Snow of Basidia	undefined	31;	undefined
96658	The Greedy MaxCoon	undefined	undefined	undefined
80615	Super Hero Generation	9;46;	12;24;	9;46;
121497	Showdown Bandit	6;	15;31;32;	6;
59550	Zombie Defense Squad	12;	5;	12;
131658	Vilundia	6;	undefined	6;
77549	Rahxephon	undefined	13;	undefined
63636	American Idol: The Search For A Superstar	undefined	undefined	undefined
88376	Battlegrounds Real Time Strategy Multiplayer: Spy vs Spy Edition	undefined	undefined	undefined
9450	Toy Soldiers	6;12;	5;11;13;15;	6;12;
123559	N.a.N Industry VR	undefined	13;32;	undefined
44369	Honey Hunt	129;	undefined	129;
49010	NBA All-Star Challenge 2	33;	14;	33;
176495	That One Celestial Night	undefined	34;	undefined
93268	Fighter Duel	undefined	undefined	undefined
97787	Ray Five	undefined	undefined	undefined
122878	Fukakutei Sekai no Tantei Shinshi Rebirth!	undefined	undefined	undefined
25909	The Hi-Finesse: 2D	6;	31;32;34;	6;
42157	Super Bike	undefined	undefined	undefined
122880	Fukakutei Sekai no Tantei Shinshi Origin!	undefined	undefined	undefined
96729	Roofbot: Puzzler On The Roof	undefined	undefined	undefined
68353	VanillaWare Unannounced Project	undefined	undefined	undefined
85329	Panzer Party	130;	undefined	130;
26876	O3DX	6;14;	10;32;	6;14;
150155	Millefiori	6;	12;32;34;	6;
156663	My Train World	undefined	13;15;32;	undefined
8917	Galcon Fusion	6;	11;15;32;	6;
176515	You should eat breakfast	undefined	31;	undefined
102851	Billionaire Dad Luxury Life Real Family Games	undefined	undefined	undefined
66199	Lupin III: Lupin Is Dead, Zenigata Is In Love	undefined	undefined	undefined
56712	Love Match Tennis	undefined	undefined	undefined
22096	Rapid-Shot	39;	5;32;33;	39;
42013	Gain Ground SX	undefined	undefined	undefined
54002	Enchanted Fairy Friends	undefined	undefined	undefined
91556	Big Kahuna Words	undefined	undefined	undefined
98655	Hidden Object: Halloween House	undefined	undefined	undefined
103356	Gladihoppers	6;14;34;39;	4;33;	6;14;34;39;
60393	FreeRun Masters	undefined	14;	undefined
98902	Ace of Hearts	undefined	undefined	undefined
75972	Speedball Arena	6;161;	14;	6;161;
109020	Tic Tac Math Algebra	undefined	undefined	undefined
66824	Batman: The Dark Knight	undefined	30;	undefined
104561	Ninja Chicken for Mac	undefined	undefined	undefined
57790	Toy Defense 3: Fantasy	undefined	15;33;	undefined
96757	Aquavias	undefined	undefined	undefined
99389	Fishing Clash: Catching Fish Game. Bass Hunting 3D	undefined	undefined	undefined
118792	Where is my family	undefined	31;32;	undefined
89453	PinUpPoker	undefined	undefined	undefined
123262	Dead or Alive M	undefined	undefined	undefined
26014	Mech Brigade	13;15;65;75;	16;	13;15;65;75;
15609	The Avaunting	69;	undefined	69;
27570	Flappy Gravity	34;	33;	34;
107988	Pixel Draw	undefined	15;31;32;	undefined
145814	Life is Strange: True Colors - Deluxe Edition	6;48;49;167;169;170;	31;	6;48;49;167;169;170;
23271	California Gold Rush	undefined	31;	undefined
90665	Escape IV - Prison Break	undefined	undefined	undefined
96045	Paint My Cat - Color and Play	undefined	undefined	undefined
53119	WMS Slots Adventure: War For Olympus	undefined	undefined	undefined
102271	Truck Jam	undefined	undefined	undefined
102829	Moto Mania Dirt Bike Challenge	undefined	undefined	undefined
102270	House Escape	undefined	undefined	undefined
123270	MechZ9	undefined	undefined	undefined
1823	Slime Mori-mori Dragon Quest: Shougeki no Shippo-dan	24;	9;12;	24;
29326	Mob Rule Classic	6;	13;	6;
53573	Saints Row IV: National Treasure Edition	6;9;12;	5;31;	6;9;12;
102251	Blood Strike	undefined	undefined	undefined
96966	Food From The Sky	undefined	13;31;32;	undefined
86165	Mario Andretti Pinball	undefined	undefined	undefined
58755	Robo Risk	undefined	undefined	undefined
47412	Deus Ex: Human Revolution - Augmented Edition	6;9;12;	5;12;14;	6;9;12;
96595	Shuffle 'n Slide	undefined	undefined	undefined
8505	Duke Nukem: Manhattan Project	6;12;14;39;	5;8;	6;12;14;39;
90886	Touchdown Hero: New Season	undefined	undefined	undefined
148422	Gravelbox: The Sandbox	6;	32;	6;
113845	Nanairo Reincarnation	6;46;	31;34;	6;46;
157509	Era of Defense	undefined	31;	undefined
72213	Despair 2	undefined	undefined	undefined
97306	Stagehand: A Reverse Platformer	undefined	undefined	undefined
97387	Pump It Up Prime 2	undefined	undefined	undefined
8651	Aztez	3;6;14;41;46;48;49;	15;16;32;	3;6;14;41;46;48;49;
97513	2 Pak Special	undefined	undefined	undefined
41670	Project A Part II	27;	31;	27;
54971	NagiQ	undefined	9;	undefined
152880	Women's Quiz	6;	32;	6;
102509	Dungeon Maker : Dark Lord	undefined	undefined	undefined
94124	Veggie Samurai	undefined	undefined	undefined
108879	Samurai Spirits: Oborozuki Densetsu	undefined	undefined	undefined
181083	Curatours	6;	13;	6;
118499	Minecraft Starter Collection	6;48;49;	31;	6;48;49;
85886	Pet Pals	undefined	undefined	undefined
94015	Cirqus Voltaire	undefined	undefined	undefined
104630	Pirate Adventures: hidden object game	undefined	undefined	undefined
95107	UNIVERSE SIMULATOR	undefined	undefined	undefined
38819	3DO Buffet	undefined	undefined	undefined
108624	Breakout Money	undefined	undefined	undefined
49459	Petz Vet	24;	undefined	24;
72349	The Zero Dome	6;	undefined	6;
25195	Clockwork	6;	8;9;15;31;32;	6;
98892	Ostrich Among Us	undefined	undefined	undefined
23833	Hyperkin RetroN 5	undefined	undefined	undefined
28920	Japanese Women - Animated Jigsaws	6;14;	13;	6;14;
84121	Togedemaru's Hop to the Top	undefined	undefined	undefined
92132	Galppo Club	undefined	undefined	undefined
41163	Spy vs. Spy 2	15;	undefined	15;
84127	Asheron's Call: Dark Majesty Expansion Pack	undefined	undefined	undefined
90335	Mega Rage	undefined	undefined	undefined
103134	Word Search For Kids 2	undefined	undefined	undefined
56467	Bomberman Selection	undefined	undefined	undefined
90362	Shape Escapе	undefined	undefined	undefined
94171	Cannon Strike	undefined	undefined	undefined
91550	Fix und Foxi Adventskalender	undefined	undefined	undefined
100279	Dynasty Warriors	38;	25;	38;
44848	Action Man: Destruction X	6;7;	10;	6;7;
26120	Forgotten Memories: Alternate Realities	39;	31;	39;
88576	Gin Rummy Royale	undefined	undefined	undefined
52106	Zombie Night Terror: Special Edition	undefined	undefined	undefined
103905	Barbie Fashion Closet	undefined	undefined	undefined
30532	Love, Guitars, and the Nashville Skyline	3;6;	32;	3;6;
121946	DJ Max Portable: Emotional Sense	undefined	undefined	undefined
38666	Nintaii	undefined	undefined	undefined
58527	Memorial Series: Sunsoft vol. 4	7;9;38;46;	undefined	7;9;38;46;
106484	Fluxly	undefined	undefined	undefined
103127	Mini Golf 2016 Pro: Real golf simulation 3D by BULKY SPORTS	undefined	undefined	undefined
90377	Wheels on the Bus!	undefined	undefined	undefined
81559	Jumping Jack Pinball	undefined	30;	undefined
94325	Snake It	undefined	undefined	undefined
108180	Tokimeki no Houkago	undefined	undefined	undefined
44656	JoJo no Kimyou na Bouken: Eyes of Heaven	9;	4;8;	9;
116089	Abyss Manager	6;	13;15;32;	6;
102230	Justin Time GO PLAY!	undefined	undefined	undefined
36549	River City: Knights of Justice	37;	4;12;25;31;	37;
20306	Pinball FX2 - Venom	undefined	undefined	undefined
43825	NCAA Gamebreaker 98	7;	14;	7;
84944	Where's Wally? Fantastic Journey 3	5;	undefined	5;
128568	Layer - Simple is Hard	39;	9;	39;
104650	Deeper	undefined	undefined	undefined
58526	Memorial Series: Sunsoft vol. 6	7;9;38;46;	undefined	7;9;38;46;
159514	Mythrealm	undefined	31;32;	undefined
20553	Ultimate Board Game Collection	undefined	15;	undefined
79463	Power Pinball	undefined	30;	undefined
89482	A Purrtato Tail: By the Light of the Elderstar	3;6;14;48;49;130;	8;9;31;35;	3;6;14;48;49;130;
138639	Night of the Dead	6;	4;13;31;32;	6;
22483	Immoral Ward	6;	13;	6;
109038	BeGone	82;	undefined	82;
66406	Road Racers	undefined	10;	undefined
101507	NewPark Simon XL	undefined	undefined	undefined
181118	School! Love Reflex	6;	32;	6;
70875	Cube Battler: Anna Miraiden	undefined	9;	undefined
92248	Train Simulator Plus: Kyoto City Subway Karasuma Line and Kintetsu Kyoto Line	undefined	undefined	undefined
71247	Color Computer Games #1	undefined	undefined	undefined
54616	Mystery Tales: Eye of the Fire	undefined	undefined	undefined
58525	Memorial Series: Sunsoft vol. 5	7;9;38;46;	undefined	7;9;38;46;
22072	Gungrave	8;	5;	8;
118453	Winterfall	undefined	12;	undefined
123272	Fara	undefined	12;31;	undefined
46087	Black Fire	32;	undefined	32;
41456	Spiker! Super Pro Volleyball	67;	14;	67;
21248	Roogoo Twisted Towers!	5;	9;	5;
95925	Tales of Nebezem: Mind Trial	undefined	undefined	undefined
98573	Spelling Blizzard	undefined	undefined	undefined
26247	Thing on a Spring	15;25;	8;9;	15;25;
108811	Black Box Challenge	18;	12;	18;
19570	Roots of Insanity	6;	31;32;	6;
97581	Onnna Yusha no Yado	undefined	undefined	undefined
66954	Cinderella	undefined	undefined	undefined
