game_id	game_name	game_engines	game_genres	game_platforms
99001	My Little Kitty Cat	undefined	undefined	undefined
41564	The Mousing Cat	133;	33;	133;
88049	Vinnie's Diary	undefined	31;32;	undefined
44249	Lil' Blue Buddy	6;	undefined	6;
169485	Alias	undefined	32;	undefined
169481	Atomic Cards	undefined	15;31;32;	undefined
13582	Deathsville	25;	undefined	25;
38018	Gerry Anderson's Thunderbirds: Kokusai Kyuujotai Juudou Seyo!!	19;	5;	19;
140159	Merriment Carrying Caravan	7;	12;13;	7;
114691	Crab War	undefined	undefined	undefined
67806	Dead Rush	undefined	undefined	undefined
47199	Seaside Special	15;	undefined	15;
38017	Getsumen no Anubis	19;	31;	19;
26239	The Franz Kafka Videogame	6;	2;9;31;32;	6;
32253	Dashy Square VR	6;	32;	6;
132457	pureya	6;34;39;	32;33;	6;34;39;
67149	Gangstar 2: Kings of L.A	159;	10;	159;
81619	Panzer Waltz	undefined	13;15;31;	undefined
13743	Nightmare Maze	69;	undefined	69;
15188	Imperium Galactica	13;	15;	13;
169493	Alien Cat 3	undefined	31;32;	undefined
112791	Haunted Legends: The Dark Wishes - Collector's Edition	undefined	31;	undefined
150704	Ghost Cash Collect	undefined	32;	undefined
64187	Genetos	6;	5;32;	6;
47215	DJ Puff's Volcanic Capers	undefined	5;	undefined
106056	RAWMEN	6;48;49;130;169;	32;33;	6;48;49;130;169;
76256	Slasher's Keep	6;	12;32;	6;
44941	Fox Sports Golf '99	7;	14;	7;
128899	回门 Way Back Home	6;	12;13;31;32;	6;
166591	Seirei Hata Rayblade	7;	undefined	7;
116697	The Superlatives: Shattered Worlds	3;6;14;	12;31;32;	3;6;14;
144934	Make It Meme	82;	32;	82;
169489	Training Grounds	undefined	undefined	undefined
112925	Cell to Singularity - Evolution Never Ends	6;	13;	6;
35214	Rolling Shapes	6;	32;	6;
94966	Nachtmission	3;6;14;82;	5;	3;6;14;82;
80777	Sabrina, the Teenage Witch: Spellbound	6;	31;	6;
31357	Slashy Hero	6;14;34;39;	31;	6;14;34;39;
74100	Under Ash	undefined	undefined	undefined
76289	Dragon of Legends	6;	12;31;32;	6;
31356	Deisim	6;	13;15;32;	6;
142083	Der Clown	6;	2;	6;
68782	Super Quintet	undefined	15;31;	undefined
105801	GALAK-Z: Variant S	130;	5;12;33;	130;
69072	Dive Alert: Matt's Version	120;	12;	120;
112771	Allison's Diary: Rebirth	6;48;49;	13;31;32;	6;48;49;
77618	Mamono Musume no Yakata Suiseikan Igyouroku: Ningyo no Sho	undefined	31;	undefined
13570	Danger Mouse in Making Whoopee!	25;	8;9;31;	25;
88303	Twin Moons	39;	9;31;	39;
67943	AtomHex	undefined	undefined	undefined
166592	Shin Masou Kishin Panzer Warfare	7;	undefined	7;
101558	Virtual Mother New Baby Twins Family Simulator	undefined	31;	undefined
135241	Cuckoo Castle	6;	8;	6;
34044	Wishmere	6;	32;	6;
16858	Comicado	undefined	undefined	undefined
169492	Andromeda 2 Zombies	undefined	undefined	undefined
89966	Do you know de way	6;	31;32;	6;
96542	Windlands 2	6;162;163;165;	31;32;	6;162;163;165;
1482	Nemesis II	33;	5;	33;
169484	Super Retro Fighter	undefined	32;	undefined
73188	Twister: Mother of Charlotte	undefined	undefined	undefined
169487	Megania Online	3;6;	31;32;	3;6;
38814	Cosmic Kites	6;	14;32;	6;
169475	Outland Rapture	undefined	31;32;	undefined
101047	Assassin Vs Mummies - Match 3	undefined	undefined	undefined
152157	Age of Sokoban	130;	8;9;31;33;	130;
165231	Redder	6;14;82;	8;32;	6;14;82;
107947	Adventure Portal	undefined	12;15;31;32;	undefined
62112	Sesame Street: Flappy Bert	82;	undefined	82;
152298	My Catgirl Maid Thinks She Runs the Place	6;	32;34;	6;
89945	Witches' Legacy: Hunter and the Hunted - Collector's Edition	undefined	31;	undefined
17659	Chess 2: The Sequel	6;72;	14;15;32;	6;72;
118829	The Last Town	undefined	12;31;32;	undefined
105335	ParkourMan	6;	10;13;14;31;32;	6;
169480	Fates Call: A New Beginning	undefined	31;	undefined
80806	Ginga Eiyuu Densetsu	undefined	13;15;	undefined
109649	Home Architect: Design your floor plans in 3D - Ultimate Edition	undefined	undefined	undefined
169476	Traffic City	undefined	10;13;14;31;32;	undefined
111436	Simmiland	6;14;	13;32;35;	6;14;
44726	Fox Junction	7;	31;	7;
66776	Dawn of Fantasy	undefined	11;12;15;	undefined
78732	Stock Market: The Game	13;	13;	13;
73809	Loader Larry	13;	9;	13;
59730	Football Heroes Pro 2016	undefined	undefined	undefined
2269	Monster Hunter Freedom	38;	12;15;	38;
21096	Chronicles of Mystery: Curse of the Ancient Temple	20;	9;31;	20;
80197	PlayStation Home Arcade	undefined	undefined	undefined
77351	Super Marisa World	6;	8;	6;
13559	Kamen Rider: Battride War Genesis	9;46;48;	12;25;	9;46;48;
130923	1001 JIGSAW. MYTHS OF ANCIENT GREECE	6;	undefined	6;
92074	Shienryu	undefined	undefined	undefined
128044	Gray Zone	6;	12;15;31;32;	6;
23726	Wooden House	6;	31;32;	6;
153366	Save Data	3;6;14;	32;	3;6;14;
90741	Puzzle Game Blast	39;	9;	39;
88898	Mahjong Journey	39;	9;	39;
166961	Madden NFL 16: Deluxe Edition	undefined	14;	undefined
51138	Puppy Luv: Your New Best Friend	5;	13;	5;
166962	Zombie Vikings: Ragnarok Edition	undefined	25;	undefined
153130	Super Destronaut DX-2	48;49;130;167;169;	5;33;	48;49;130;167;169;
89729	RTO 2	37;	33;	37;
58944	Supreme Destiny	undefined	12;	undefined
169477	Fragmented Mind	undefined	32;	undefined
51050	Bass Pro Shops: The Hunt - Trophy Showdown	5;	14;	5;
83741	Front Line Pack	49;	undefined	49;
130942	Xod.io	undefined	undefined	undefined
169483	Pixie Farm VR	undefined	13;	undefined
92773	Galaxy Stir	undefined	undefined	undefined
104461	Shadow X Dash: Ring Collector	undefined	undefined	undefined
123870	The Hunter's Journals - Blissful Ignorance	6;	31;	6;
100805	Forte Craft: Pixel Builder	undefined	31;	undefined
172881	Hyper Bullet	3;6;14;	32;	3;6;14;
123423	I Have Low Stats But My Class Is "Leader", So I Recruited Everyone I Know To Fight The Dark Lord	6;14;	12;32;	6;14;
141132	SimCasino	6;	13;15;32;	6;
169490	The King of Warriors: Battle in the Three Kingdoms	undefined	32;	undefined
52333	Cutesy - Quest of the Unicorn	undefined	undefined	undefined
20805	Picnic Wars	undefined	undefined	undefined
93	Need for Speed: High Stakes	6;7;	10;13;	6;7;
78659	Kawasaki Jet Ski Watercraft	undefined	undefined	undefined
36527	Bionic Attack	3;6;	15;32;	3;6;
99530	Honor and Duty: Arcade Edition	undefined	5;	undefined
25670	Super Bunny	15;65;75;	8;	15;65;75;
77996	PachiPara 13: Super Umi to Pachipro Fūunroku	undefined	undefined	undefined
49249	Steven Gerrard's Total Soccer 2002	24;	14;	24;
136191	Re:ZERO - Starting Life in Another World: The Prophecy of the Throne - Collector's Edition	undefined	34;	undefined
130947	Time	undefined	undefined	undefined
130945	MJ	undefined	undefined	undefined
130941	Ben 10 Game Generator	undefined	undefined	undefined
148513	Deva: The Haunted Game	3;6;14;	32;	3;6;14;
22452	Gungrave: Overdose	8;	5;	8;
55523	Masked Forces 2: Mystic Demons	6;	32;	6;
130940	Sea Wolf Arcade	undefined	undefined	undefined
69733	Sea Legends	undefined	13;15;31;	undefined
128018	Bakemono	6;	13;31;32;	6;
79057	Cube Creator X	6;130;	12;13;31;	6;130;
20391	MXGP 2: The Official Motocross Videogame	6;48;49;	10;13;14;31;	6;48;49;
117005	LEGO Arthouse	undefined	undefined	undefined
175381	Beast Boxing 3D	39;	undefined	39;
47333	SegaGT 2002	11;	10;	11;
117004	Lifelike	undefined	undefined	undefined
88619	Wild Bird Hunter America	undefined	undefined	undefined
54340	Minimized II	6;	5;31;32;	6;
18438	Herakles no Eikou III - Kamigami no Chinmoku	19;	12;	19;
128801	Panty Raider - From Here to Immaturity	6;	33;	6;
71580	Scott Adams' Graphic Adventure #5: The Count	undefined	31;	undefined
131152	Multimedia Celebrity Poker	6;	undefined	6;
49748	Nippon Pro Mahjong Renmei Kounin: Tetsuman Advance ~Menkyo Kaiden Series~	24;	14;	24;
16154	World Basketball Manager 2010	3;6;	13;14;	3;6;
104078	Paris: Jigsaw Puzzles	6;	13;14;15;31;32;	6;
101556	Fill & Cross: Pirate Riddles 2	6;	9;	6;
23171	Spectar	52;	5;33;	52;
117826	TANKNAROK	6;49;	32;	6;49;
132000	SOMETHING IS WRONG	3;6;14;	undefined	3;6;14;
8115	4PM	6;14;	32;	6;14;
35084	The Adventures of Mr. Bobley	3;6;14;	31;32;	3;6;14;
175385	The Fisherman and the Sea	39;	undefined	39;
136388	Sonic Hexacide	6;	8;	6;
73167	The War College: Universal Military Simulator 3	undefined	13;15;	undefined
130951	BlackBox	undefined	undefined	undefined
115966	Dis The Game	undefined	undefined	undefined
129329	SafeHome	6;	15;32;	6;
156212	Cricket Captain 2021	6;14;34;39;	13;14;15;	6;14;34;39;
147342	WitchSpring4	34;39;	8;12;32;	34;39;
59756	Double Yakuman	undefined	26;	undefined
176881	DinoRPG	82;	12;	82;
58889	Necroscope	undefined	undefined	undefined
60834	Monkey Poo	undefined	undefined	undefined
3284	Star Voyager	59;	5;33;	59;
176003	Shin Gyakuten Touhou	6;	2;9;31;34;	6;
15485	We Are The Dwarves	3;6;14;49;	31;32;	3;6;14;49;
50474	Knights of the Cross	6;	15;	6;
142068	Handy Harvy	29;	9;33;	29;
68738	Curse You! Red Baron	undefined	13;	undefined
163021	Smalles	6;	undefined	6;
73111	Tough Trucks: Modified Monsters	6;	10;	6;
35343	Mainland	6;	31;32;	6;
9507	Nervous Brickdown	20;	9;	20;
157102	Small Press Tycoon	6;14;	13;31;32;	6;14;
1793	Secret Agent Clank	8;38;	8;31;	8;38;
15477	Chronicles Of The Sword	7;	9;11;15;31;	7;
64595	Kingdoms & Lords	undefined	11;13;15;	undefined
141583	Tokei Jikake no Apocalypse	130;	34;	130;
117470	Retrograde Arena	6;130;	5;32;33;	6;130;
163217	Shen Qi De Mao Zi	18;	12;31;	18;
77054	Strategic Command Classic: WWI	6;	13;15;	6;
76614	Gunshoot	undefined	undefined	undefined
56591	Revenge of Defender	13;15;16;63;	5;33;	13;15;16;63;
60741	Sea Animal City	39;	undefined	39;
43752	Pipe Dreams 3D	7;	9;15;	7;
14231	Air Force Commander	13;16;	15;	13;16;
73736	Monuments of Mars	undefined	8;	undefined
12766	Shuttle: The Space Flight Simulator	13;16;63;	13;	13;16;63;
112266	Today is my Birthday	6;	31;32;	6;
35267	Void Destroyer 2	6;	12;13;15;31;32;	6;
89058	Dog Beauty Salon	undefined	undefined	undefined
48830	Pescatore	undefined	9;	undefined
103461	Galdur	undefined	32;	undefined
13503	Codename MAT II	15;25;26;	5;13;15;24;	15;25;26;
62805	FromPulse	12;	7;8;	12;
76285	Space Dragon	6;	32;	6;
35819	Forsaken Isle	6;	12;31;32;	6;
77812	New Prince of Tennis: RisingBeat	34;39;	7;	34;39;
88592	Reversi	undefined	undefined	undefined
70732	Tiny Cars 2	undefined	10;	undefined
95975	Vortex Point 7	undefined	undefined	undefined
95741	Toca Lab: Plants	undefined	undefined	undefined
19667	Goosebumps: Attack of the Mutant	6;	5;	6;
27468	Andreas Osswald's Championship Soccer 2004-2005 Edition	undefined	13;14;	undefined
43468	Rhythmic Star!	undefined	undefined	undefined
14503	Klondike	undefined	30;	undefined
67615	Kidou Senshi Gundam: Cross Dimension 0079	19;	15;	19;
73981	Wibble World Giddy: Wibble Mania!	undefined	8;31;	undefined
72988	WarDevil: Unleash the Beast Within	undefined	31;	undefined
59611	Child of Cooper	undefined	undefined	undefined
49599	Ghost Trap	24;	undefined	24;
85617	Medabots: Metabee & Rokusho	41;	undefined	41;
141029	Meteor Tensei	6;	12;	6;
82990	Sexual Life with Shikigami	undefined	31;	undefined
41635	Famicle Parodic 2	27;	5;	27;
97635	Tsubomi	undefined	undefined	undefined
66486	Rhythm Spirit	undefined	4;7;	undefined
146052	LudoNarraCon Supporter Pack featuring Cyrano	3;6;	2;12;31;	3;6;
6573	Balls of Fury	5;20;	14;	5;20;
54537	Triplicata	6;	5;32;33;	6;
4167	Spy Hunter	13;15;18;25;26;52;59;65;68;69;75;	5;10;	13;15;18;25;26;52;59;65;68;69;75;
114960	Luxury House Renovation	undefined	13;32;	undefined
35922	Overture	6;	12;15;31;32;	6;
6287	System Rush	42;	10;	42;
43048	Shutsugeki!! Otometachi no Senjou 2: Yuukoku o Kakeru Koujo no Tsubasa	9;37;	15;31;	9;37;
9182	We Happy Few	6;48;49;	5;31;32;	6;48;49;
90554	Zeus + Poseidon	6;	15;	6;
101049	Dress Me	undefined	undefined	undefined
101254	Vera Swings	37;	8;31;32;33;	37;
100058	Bear Hunting 4 - Summer	undefined	undefined	undefined
33408	Cat on a Diet	6;	9;32;	6;
145712	Henosis	3;6;14;130;	8;9;31;32;	3;6;14;130;
79614	Power Dolls FX	undefined	15;	undefined
150860	Rubikingdom	undefined	15;32;	undefined
82197	Cats: Feline Performers	undefined	undefined	undefined
73759	Casino Mogul	undefined	15;	undefined
84501	GO Series: Let's Swing!	159;	undefined	159;
24935	Twerps	65;75;	5;33;	65;75;
24452	Sword of Fargoal	15;71;	12;31;	15;71;
43978	Delta Warp	120;	9;	120;
29224	Getaway Island	6;	32;	6;
36120	Conclave	6;14;	12;32;	6;14;
150282	Cookie Store	undefined	31;32;	undefined
115239	Farming Life	6;	13;15;32;	6;
112367	Noms the Fish	undefined	undefined	undefined
3781	Finding Nemo	6;8;11;14;21;24;	31;	6;8;11;14;21;24;
88900	Hidden City: Hidden Object Adventure	6;39;	9;31;	6;39;
32514	Super Red-Hot Hero	6;14;	32;	6;14;
149207	Red Frozen	undefined	31;32;	undefined
52830	Continental Cafe	undefined	undefined	undefined
37197	NeuroDancer: Journey into the NeuroNET	50;	31;	50;
20323	Neo Turf Masters	5;34;39;79;80;120;130;136;	14;	5;34;39;79;80;120;130;136;
6691	FIFA Soccer 09 All-Play	5;	14;	5;
91049	Plug Pocketmine for Minecraft	undefined	undefined	undefined
113684	Party Poppers	undefined	32;	undefined
120887	HyperCore: Out of Dimension	6;	5;	6;
13892	Fathom	59;67;68;129;	13;14;31;33;	59;67;68;129;
126236	Escape: Mouse Gun	6;14;	5;32;33;	6;14;
147096	Sector 781	130;	8;	130;
57611	Fireworks Extravaganza	undefined	15;	undefined
116014	Hard West 2	undefined	undefined	undefined
36764	BLACKHOLE: Complete Edition	3;6;14;48;49;	8;9;	3;6;14;48;49;
106969	Star Diffusion	39;	5;	39;
43247	Perfect Ace 2: The Championships	8;	14;	8;
5673	Football	59;	14;	59;
8647	Rally Cross	7;9;	10;	7;9;
28042	Robot Pirates	6;	8;32;	6;
43877	Pro Pinball: Fantastic Journey	7;	30;	7;
37445	Gekitou! Crash Gear Turbo: Gear Champion League	123;	undefined	123;
24468	Rabbit Transit	59;	33;	59;
18468	The Adventures of Major Havoc	52;	33;	52;
123862	Midnight Protocol	3;6;14;	12;15;16;32;	3;6;14;
7839	Guilty	13;	2;31;	13;
128789	ALZ	82;	undefined	82;
43667	Yakuza Fury	8;	4;	8;
38096	Tatsujin	86;	5;	86;
40961	Return of the Mutant Camels	15;	5;	15;
36040	Starwalker	6;	12;	6;
157536	Childhood Gone: Shadowed Wand	6;	31;32;	6;
25160	Star Trek: The Video Game	9;12;	5;31;	9;12;
37493	Sangokushi II	57;	15;	57;
90492	Tales of Legends	6;	12;	6;
28104	Saw Duck	34;39;	33;	34;39;
15686	Breakthrough	69;	undefined	69;
