game_id	game_name	game_engines	game_genres	game_platforms
68614	Choice of the Cat	3;6;14;	12;31;32;	3;6;14;
121181	The Dreadful Whispers	undefined	8;31;32;	undefined
157071	Knight Throde	undefined	31;32;	undefined
77720	Re:Stage! Prism Step	34;39;	7;	34;39;
68984	NHRA Drag Racing Main Event	undefined	10;13;14;	undefined
133638	Ultimate Chess	undefined	undefined	undefined
90751	Tram Tycoon Free - Transport Them All!	undefined	undefined	undefined
159394	Dream House Days DX	48;130;	9;12;13;15;	48;130;
150996	Gear Stalker	undefined	13;32;	undefined
74602	Blackberry Honey	3;6;14;	31;32;34;	3;6;14;
26387	FantasyGolf	6;14;	14;	6;14;
114412	Demon Gate: Crown Defense	34;39;	24;	34;39;
150988	50 Level Survival	undefined	31;32;	undefined
35196	Turnover	3;6;14;	31;32;	3;6;14;
100464	Tharn	undefined	32;	undefined
98172	Extreme Gear : Demolition Arena	undefined	undefined	undefined
120622	Cytus Alpha: Collector's Edition	undefined	undefined	undefined
53563	Rytmik Ultimate Complete	undefined	undefined	undefined
133641	The Forgotten Journey Through Time	undefined	undefined	undefined
133636	Elementia	undefined	undefined	undefined
171668	Solicitude Wake-up	undefined	15;31;	undefined
96558	Vox Machinae	6;161;162;163;	5;13;32;	6;161;162;163;
112472	Klondike & Girls	undefined	32;	undefined
13534	Critical Mass	15;25;26;	5;32;33;	15;25;26;
113717	Chucky	undefined	32;	undefined
133657	Dark Regents	undefined	undefined	undefined
133642	Helbreath Apocalypse	undefined	undefined	undefined
21940	Pro Cycling Manager Season 2008: Le Tour de France	undefined	undefined	undefined
96464	Space Googy	undefined	13;32;	undefined
133648	Elvira's House of Horrors	undefined	undefined	undefined
91410	Little Sound Dj	undefined	7;32;	undefined
126621	LIT: Bend the Light	6;	13;32;	6;
142660	The Mikado Birdgirl in Taichung	6;	8;31;32;34;	6;
133645	Classic Bites: Bam 'N Jam	undefined	undefined	undefined
133647	Mini-Yonku Bakusō Kyōdai Let's & Go!! WGP Hyper Heat	undefined	undefined	undefined
118091	Defend The Keep	6;	15;32;	6;
34241	HotLead	3;6;14;	31;	3;6;14;
157024	Dead Letter Dept.	undefined	32;	undefined
11535	Tennis	88;	13;14;	88;
6602	Space Channel 5	8;23;24;	7;31;	8;23;24;
148780	Start From School	6;	undefined	6;
36638	Donut Distraction	6;	32;	6;
171667	Half Wing	undefined	10;31;32;	undefined
63589	Hottaaman no Chitei Tanken	18;	33;	18;
133652	Goake	undefined	undefined	undefined
180277	Naiad	6;	9;31;	6;
133663	LumberJack	6;	31;32;	6;
154493	Fallen Haven: Liberation Day	undefined	15;16;	undefined
33150	VReakout	6;	32;	6;
126515	Light Hunters: Battalion of Darkness	6;	15;32;	6;
133661	Catalyst Black	undefined	5;31;	undefined
19504	Tentacles: Enter the dolphin	39;	undefined	39;
63615	Trailer Park King 3DD	undefined	31;	undefined
133656	Porp	undefined	undefined	undefined
133658	The Bally Game Show	undefined	undefined	undefined
38055	Galactic Warrior Rats	16;	5;	16;
133659	Emoji Pop	undefined	undefined	undefined
23586	Wreck-It Ralph	5;20;37;	8;	5;20;37;
118635	Old Gods Rising	6;	31;32;	6;
20926	300: Rise Of An Empire	39;	undefined	39;
87952	Mech League Hunting	6;	12;32;	6;
157047	Right Way	undefined	32;	undefined
113720	SteelLIFE	3;6;14;	31;32;	3;6;14;
74176	God Eater: Resonant Ops	34;39;	12;	34;39;
63555	Prime's Quest	undefined	9;	undefined
157041	Martian Potato	undefined	31;32;	undefined
92756	Cultivation	undefined	undefined	undefined
84760	Ante Up: Texas Hold'em	159;	undefined	159;
73734	Microsoft Flight Simulator 2002	6;	13;	6;
39381	The Outfoxies	52;	undefined	52;
74728	Toca Life: Town	undefined	undefined	undefined
70376	Note to Self	undefined	undefined	undefined
133084	Enter Digiton	6;	8;31;32;	6;
89171	IQ Wars	undefined	undefined	undefined
87171	Hot Hands!	39;	undefined	39;
154731	Superhero Fruit: Robot War	34;39;	12;25;	34;39;
64146	I'm Gonna Be God of The Forest	6;	11;13;15;	6;
127190	Bionic Hunter VR	undefined	32;	undefined
12257	Black Belt	75;	4;14;	75;
116599	Arctico	6;14;	31;32;	6;14;
12942	Boulder Dash	5;6;13;15;18;25;26;27;33;34;39;52;63;65;68;69;75;125;134;152;	8;9;33;	5;6;13;15;18;25;26;27;33;34;39;52;63;65;68;69;75;125;134;152;
133678	Hot Shotz	undefined	undefined	undefined
133668	Xargon's Revenge	undefined	undefined	undefined
133671	Reach for the Sky	undefined	undefined	undefined
171705	Anime Collector: Evo	undefined	32;	undefined
129088	Mira's Tale	6;	31;32;	6;
