game_id	game_name	game_engines	game_genres	game_platforms
129279	Frontier - TRS	6;	32;	6;
52105	Yomawari: Night Alone - Digital Pitch Dark Edition	undefined	undefined	undefined
39914	Funky Ball	52;	14;	52;
55824	Tsuihou Senkyo	undefined	31;34;	undefined
130359	Zombies.io	undefined	undefined	undefined
34018	Mech Anarchy	6;	15;26;32;	6;
134099	Backwards Dragons	34;82;	33;	34;82;
51234	Tiger Woods PGA Tour 2008	6;	14;	6;
86894	Ultimate Dragon Simulator	39;	12;13;	39;
42675	Danganronpa Another Episode: Ultra Despair Girls - Limited Edition	undefined	undefined	undefined
66435	Demons of Mercy	undefined	undefined	undefined
26569	A.I am Monster	undefined	undefined	undefined
45473	Crows: The Battle Action For Sega Saturn	32;	25;	32;
98873	JAM Live Music Arcade	9;12;	7;13;33;	9;12;
49506	Kiki Kaikai Advance	undefined	undefined	undefined
32212	The Slingshot VR	6;	13;32;	6;
31741	Escape from Zellman Orbital	6;	31;	6;
13253	Paradroid 90	16;116;	15;	16;116;
117916	Depths of Madness	6;	32;	6;
111282	Fantasia Re:Build	undefined	undefined	undefined
70091	FriendlyWare P.C. Arcade	undefined	undefined	undefined
107265	Vermintide Collection	undefined	undefined	undefined
26672	Glory of Heracles IV	undefined	undefined	undefined
7277	Atelier Meruru: The Apprentice of Arland	9;46;	12;	9;46;
61010	Super Lemonade Factory 1989	6;	8;	6;
70046	Black Cat in a Black Room	undefined	9;	undefined
41712	Parodius: The Octopus Saves the Earth	27;	5;	27;
94220	Grid Iron 2	undefined	undefined	undefined
56315	Lothgar Online	undefined	12;	undefined
71120	System's Twilight	14;	9;31;	14;
60564	No, Thank You!!!	6;	31;32;34;	6;
102507	Forgotten Memories	undefined	undefined	undefined
30540	Never give up!	3;6;14;	8;31;32;	3;6;14;
113653	太阳下的魔鬼Devil under sun	undefined	12;13;31;32;	undefined
93960	A-Go-Go	undefined	undefined	undefined
134359	Bio Worm	19;	33;	19;
138588	Kramer Hentai Adventure 3	82;	2;34;	82;
70435	Mourir en mer	undefined	31;	undefined
78047	SEGA AGES 2500 Vol.29: Monster World Complete Collection	undefined	undefined	undefined
