game_id	game_name	game_engines	game_genres	game_platforms
19085	Shadow Tactics: Blades of the Shogun	3;6;14;48;49;	11;15;24;32;	3;6;14;48;49;
110687	Double Pug Switch	6;39;48;49;130;	8;32;33;	6;39;48;49;130;
170029	Beyond A Steel Sky: Utopia Edition	48;49;130;167;169;	9;31;32;	48;49;130;167;169;
85595	Pazuru	37;	9;15;	37;
179575	DragonScriber	undefined	32;	undefined
38256	The Shinri Game 3	19;306;	9;26;	19;306;
179390	Crowned	55;	36;	55;
119532	Outbreak: Epidemic	3;6;48;49;130;167;	12;31;32;	3;6;48;49;130;167;
85419	TABLETOP GALLERY	41;	9;15;	41;
160293	Achilles: Legends Untold	6;	12;25;32;	6;
75888	Godzilla	149;	13;	149;
179577	Cannon Momento	undefined	32;	undefined
104057	PHOTON CUBE	6;130;	9;32;	6;130;
102087	Leisure Suit Larry: Wet Dreams Don't Dry	6;14;48;49;130;	2;31;	6;14;48;49;130;
165234	Model Debut 2: Nicola	130;	13;	130;
3270	Grand Theft Auto: Chinatown Wars	20;34;38;39;	5;31;	20;34;38;39;
176066	Roots of Tomorrow	6;55;	13;15;16;32;	6;55;
730	Grand Theft Auto III	6;8;11;14;34;39;48;	5;10;13;31;	6;8;11;14;34;39;48;
18840	Metal Slug X	5;6;7;49;79;80;130;	5;8;31;33;	5;6;7;49;79;80;130;
178170	Digdig.io	82;	32;	82;
150266	Infinite Tanks WWII	39;130;	13;33;	39;130;
178165	Aces of the Multiverse	48;	undefined	48;
172740	Serene Asylum	6;	9;32;	6;
110585	Xenon Racer	6;48;49;130;	10;14;32;33;	6;48;49;130;
9196	Five Nights at Freddy's 3	6;34;39;48;49;130;	13;15;31;32;	6;34;39;48;49;130;
14748	Ni no Kuni II: Revenant Kingdom	6;48;	12;31;	6;48;
6440	Monster Hunter 4 Ultimate	37;	12;31;	37;
62313	Gunhouse	6;46;48;130;	9;15;32;	6;46;48;130;
7098	Naruto Shippuden: Ultimate Ninja Storm 2	6;9;12;48;49;130;	4;15;31;	6;9;12;48;49;130;
178174	NiftyVille	6;	5;10;12;31;	6;
8110	Octodad	6;	8;9;13;31;32;	6;
11051	Mushihimesama	8;39;52;	5;33;	8;39;52;
173362	Tentacles of Submission	undefined	32;	undefined
178163	Sen-Know	52;	undefined	52;
3743	Freddi Fish and The Case of the Missing Kelp Seeds	6;14;	8;9;31;	6;14;
178182	Popol Maya	6;	31;	6;
8564	Fighter's History	19;52;58;	4;	19;52;58;
13437	BreakThru	15;18;25;26;52;	5;10;33;	15;18;25;26;52;
176065	We Are Here Because of Those That Are Not	82;	34;	82;
16391	ROSE Online	6;	12;	6;
20874	Hive Jump	3;6;14;41;49;130;	5;8;15;32;33;	3;6;14;41;49;130;
113654	Fantasia of the Wind 2 风之幻想曲 第二部	6;	12;31;32;	6;
156145	Fantasy Adventure	undefined	31;	undefined
148932	Fantasy Gladiators	undefined	14;32;	undefined
143907	Fantasy Mosaics 33: Inventor's Workshop	6;	32;	6;
42586	Nobunaga's Ambition: Lord of Darkness	7;19;27;29;118;121;149;150;	13;15;	7;19;27;29;118;121;149;150;
174372	Eastern Market Murder	39;	undefined	39;
174373	Spell Rift	39;	9;	39;
17493	FreakOut: Extreme Freeride	6;8;38;	14;	6;8;38;
174370	Future Ludo	39;	33;	39;
174369	The General	39;	15;	39;
174367	Afrikan Tähti	39;	undefined	39;
19488	Hitman: Sniper	34;39;	5;15;	34;39;
3278	Garry's Mod	3;6;14;	13;32;	3;6;14;
157367	Fantasy Dungeon VR	undefined	13;31;	undefined
174374	iShoot at Everything	39;	undefined	39;
157063	Galaxy in Peril: Time Trouble	undefined	31;32;	undefined
174381	Chop Chop Tennis	39;	undefined	39;
88522	Monoposto	39;	10;14;	39;
178175	Afternoon, a story	6;14;	31;	6;14;
178178	Bloodrayne 1 & 2: Revamped Dual Pack	48;130;167;	4;8;25;31;	48;130;167;
6635	Tactics Ogre: The Knight of Lodis	24;	12;15;16;24;31;	24;
119978	Free Company VR	undefined	12;13;15;31;32;	undefined
4788	Octodad: Dadliest Catch	3;6;14;34;39;41;46;48;49;130;	8;13;15;31;32;	3;6;14;34;39;41;46;48;49;130;
147774	Farm Mechanic Simulator	130;	9;13;15;32;	130;
151070	Farming Engine	6;	13;	6;
1016	BloodRayne 2	6;8;9;11;	25;31;	6;8;9;11;
150805	Farlight Commanders	undefined	13;31;32;	undefined
132276	Farm Your Friends	6;	32;	6;
857	Serious Sam: The First Encounter	3;6;11;12;	5;32;	3;6;11;12;
150622	Far Fetched	undefined	31;	undefined
148044	Faraway Qualia	6;	32;	6;
35681	Farlight Explorers	6;	13;15;32;	6;
158135	Farm Dungeons	undefined	13;31;	undefined
107839	Farmer's Fairy Tale	6;	12;13;	6;
24531	Farnham Fables	6;	31;32;	6;
151279	Faun Air	6;	undefined	6;
17317	Farm Frenzy 4	6;14;	15;31;	6;14;
10310	Farming Giant	6;	13;	6;
34762	Farm Frenzy Collection	6;	13;15;31;32;	6;
151308	Farmer and Tree	undefined	13;32;	undefined
129717	Fantaventura	undefined	32;	undefined
120200	Mighty Switch Force! Collection	6;48;49;130;	5;8;9;15;31;32;	6;48;49;130;
158720	Fat Man Fights	undefined	32;	undefined
10334	Freaking Meatbags	3;6;14;	5;15;32;	3;6;14;
3744	Freddi Fish 2: The Case of the Haunted Schoolhouse	6;14;34;	2;31;	6;14;34;
36981	Quadrant M4	6;	15;32;	6;
123758	Farmington County	undefined	13;15;32;	undefined
82117	Two Point Hospital	3;6;14;48;49;130;	13;15;32;	3;6;14;48;49;130;
161552	Frog Detective 3: Corruption at Cowboy County	6;14;	31;32;	6;14;
121230	Garfield Kart: Furious Racing	6;48;49;130;	10;14;33;	6;48;49;130;
150527	Far Away Train	6;	31;32;	6;
151106	From Day To Day	undefined	31;32;	undefined
157916	From Space	undefined	31;32;	undefined
163871	Frisbros	undefined	14;31;32;	undefined
178183	Opportunity	6;	31;	6;
178181	Necrobius	6;14;	31;	6;14;
163296	Freezer Pops	undefined	undefined	undefined
8652	Axiom Verge	3;6;14;41;46;48;49;130;	8;31;32;	3;6;14;41;46;48;49;130;
8635	Alone With You	46;48;130;	9;31;32;	46;48;130;
120795	Smoots Summer Games	6;48;49;130;	10;14;32;33;	6;48;49;130;
178184	Klim	6;	8;32;	6;
237	SimCity 3000	3;6;14;	13;15;	3;6;14;
178186	Foobar Versus the DEA	14;	5;33;	14;
137291	Bridge Constructor: The Walking Dead	3;6;14;34;39;48;49;130;167;169;	9;13;15;31;32;	3;6;14;34;39;48;49;130;167;169;
155729	Frisbee For Fun	undefined	14;31;32;	undefined
150644	Freelance Trucker: Insurance Fraud Edition	undefined	10;13;32;	undefined
23851	Wandersong	6;14;48;49;130;	7;8;11;31;32;	6;14;48;49;130;
163531	Frincess&Cnight	6;14;	8;9;31;32;	6;14;
161584	Free Solo: One Life	undefined	undefined	undefined
130926	Friday	6;	12;32;	6;
156617	FreeRunners	undefined	undefined	undefined
161384	Froggerty Arcade	undefined	32;	undefined
126222	Friends for the Apocalypse	undefined	32;	undefined
148833	Freedom	6;	13;32;	6;
178187	Gensou Shoujo Wars	6;130;	12;16;	6;130;
173103	Severed Steel: Digital Deluxe Edition	undefined	undefined	undefined
133408	Banners of Ruin	6;130;	12;15;16;32;35;	6;130;
16999	Conan Exiles	6;48;49;	4;12;13;31;	6;48;49;
178188	The Tale of Lukas	6;	12;31;	6;
173104	Gamedec: Digital Deluxe Edition	undefined	12;31;	undefined
178180	Wordimagesoundplay	8;	7;	8;
8099	Road Runner's Death Valley Rally	19;	8;	19;
178189	Chaos of the Periodic Table	6;14;	12;	6;14;
116530	Vampire: The Masquerade - Bloodlines 2	6;48;49;167;169;	12;31;	6;48;49;167;169;
1908	Neverwinter	6;48;49;	12;31;	6;48;49;
1187	Crash Bandicoot: Warped	7;9;38;	8;31;	7;9;38;
7170	Ico	8;	8;9;31;	8;
14801	RollerCoaster Tycoon 3: Platinum	6;14;	13;15;	6;14;
6748	Killing Floor 2	6;48;49;	5;	6;48;49;
32617	Rec Room	6;39;48;49;384;385;386;	12;14;31;	6;39;48;49;384;385;386;
235	RollerCoaster Tycoon 3	6;14;	11;13;15;	6;14;
54220	Persona Q2: New Cinema Labyrinth	37;	12;15;31;	37;
46626	Quake III: Gold	6;	5;	6;
27328	Cosmic Express	3;6;14;34;39;130;	9;32;	3;6;14;34;39;130;
141499	Content Creator's Internet Adventure	6;	12;15;16;31;32;	6;
21710	Short Peace: Ranko Tsukigime's Longest Day	9;	8;	9;
9409	Red Orchestra: Ostfront 41-45	3;6;14;	5;13;	3;6;14;
107196	Gear.Club Unlimited 2	130;	10;13;14;	130;
159567	FarRock Dodgeball	39;	14;32;	39;
1190	Crash of the Titans	5;8;12;20;24;38;	8;31;	5;8;12;20;24;38;
148625	Fateholder Quest	6;	undefined	6;
55538	Fashioning Little Miss Lonesome	6;	31;34;	6;
161614	Fast Typing Master	undefined	15;32;	undefined
105623	Endling	6;48;49;130;	13;31;32;	6;48;49;130;
19675	Buzz Lightyear of Star Command	7;22;23;	8;31;	7;22;23;
1275	SimCity 4	6;14;	13;15;	6;14;
13544	Sokobond	3;6;14;130;	9;32;33;	3;6;14;130;
148805	Farty Bird	undefined	undefined	undefined
96101	Fast Beat Loop Racer GT	undefined	10;	undefined
9267	EVE: Valkyrie	6;48;162;	13;	6;48;162;
28067	The Fall Part 2: Unbound	3;6;14;41;48;49;130;	9;12;31;32;	3;6;14;41;48;49;130;
55378	Fatty Rabbit Hole	6;	32;	6;
152563	Grimstar: Crystals are the New Oil!	6;	11;15;	6;
159761	Field Survivor	undefined	32;	undefined
34729	Ferrum's Secrets: where is grandpa?	6;	9;31;32;	6;
8619	99 Bricks Wizard Academy	34;39;46;	9;	34;39;46;
126527	Favo!+	undefined	15;32;	undefined
115309	Suzerain	3;6;14;130;	12;13;15;31;32;	3;6;14;130;
150242	FEEET	undefined	15;31;32;	undefined
147351	Few Nights More	6;	32;	6;
36119	Feel-A-Maze	6;	32;	6;
55179	CATS: Crash Arena Turbo Stars	34;39;	33;	34;39;
260	The Sims 3	5;6;9;12;14;20;34;37;39;	12;13;15;31;	5;6;9;12;14;20;34;37;39;
27421	Middle-earth: Shadow of War	6;48;49;	12;31;	6;48;49;
17295	Fenix Rage	6;	31;32;	6;
36306	Fiesta Online NA	6;	12;	6;
155837	Fever: Fight the Fever	undefined	15;32;	undefined
179506	Monkeys!¡	6;82;	34;	6;82;
155711	Feeling Square?	undefined	15;32;	undefined
149514	Antumbra: Vile Shards	6;	2;31;32;	6;
