game_id	game_name	game_engines	game_genres	game_platforms
73783	Carmen Sandiego: Junior Detective Edition	6;	31;	6;
158179	The Legend of Bear: Truck Trucker	undefined	10;13;32;	undefined
133518	Blackjack Hands	6;130;	9;15;35;	6;130;
26596	Angels of Death	6;48;49;130;	12;31;32;	6;48;49;130;
148847	The Legend of HyperStar	undefined	31;32;	undefined
11563	Sherlock Holmes: The Devil's Daughter	6;48;49;	9;31;	6;48;49;
2135	Bayonetta 2	41;130;	25;	41;130;
75065	The Colonists	3;6;14;48;49;130;	13;15;32;	3;6;14;48;49;130;
18398	Tyranny	3;6;14;	12;15;31;	3;6;14;
91994	Punch Ball Mario Bros.	77;152;157;	8;33;	77;152;157;
66802	Sonny's Race for the Chocolatey Taste	6;	10;14;	6;
63881	Banana Kong	34;39;	8;	34;39;
174070	Car Wash TD: Tower Defense	undefined	15;	undefined
174065	Rodina.doc	undefined	31;32;	undefined
73906	Mummy: Tomb of the Pharaoh	6;	31;	6;
19441	Watch Dogs 2	6;48;49;170;	5;31;	6;48;49;170;
4845	The Lego Movie Videogame	6;9;12;37;41;46;48;49;	9;31;	6;9;12;37;41;46;48;49;
156148	The Last Wulin	undefined	13;15;	undefined
108320	The Lift	6;	31;	6;
140609	Eternal Dreamers	6;	12;16;32;	6;
165496	Saturday: Arthur's Odyssey	6;	31;	6;
114767	Dr. Mario World	34;39;	9;	34;39;
57103	Daily Chthonicle	6;	12;13;31;32;	6;
146002	The Great Palermo	6;	undefined	6;
7316	Gran Turismo 6	9;	10;13;14;	9;
4612	Devil World	5;18;37;41;99;	9;33;	5;18;37;41;99;
174087	Space Defender	undefined	31;32;	undefined
174076	NetSpace Saga Ep.1	undefined	undefined	undefined
149234	Retroninjacyberassassin	6;	5;31;32;	6;
165497	Yesterday The D-Gate	6;	31;	6;
99	Need for Speed: Carbon	5;6;8;9;11;12;14;20;21;	10;13;	5;6;8;9;11;12;14;20;21;
482	Silent Hill 3	6;8;	9;31;	6;8;
153055	Orpiment	6;	15;31;32;35;	6;
53663	STAR WARS Battlefront: Ultimate Edition	49;	5;13;	49;
1204	Tales of Symphonia	6;8;9;21;	12;	6;8;9;21;
174074	Super Dungeon Maker: Fink's Awakening	undefined	31;32;	undefined
173883	Octro Tambola	34;	35;	34;
174064	Angels vs. Demons	6;	15;32;	6;
7137	Pure	6;9;12;	10;	6;9;12;
