game_id	game_name	game_engines	game_genres	game_platforms
138990	Karoshi	6;	8;9;	6;
158555	Absolute Alchemical Potion	undefined	31;32;	undefined
59554	NFL Pro 2014	undefined	14;	undefined
66547	Jack's Crazy Special	undefined	8;9;15;	undefined
67547	Harry Fox: Yuki no Maou hen	undefined	31;	undefined
68547	Jigsaw Puzzle Express	undefined	9;	undefined
60601	Cold Contract	6;	15;	6;
59601	Orbitron	75;	undefined	75;
58710	Time Is An Island	undefined	undefined	undefined
57710	Pitch-Hit	undefined	undefined	undefined
62710	Super Robot Taisen: Scramble Commander	undefined	undefined	undefined
79719	Bratz	undefined	8;	undefined
94669	Germ Crazy	undefined	undefined	undefined
86702	US Coin	14;	undefined	14;
54554	Vaders	16;	5;33;	16;
158899	Planet Miner	undefined	13;31;32;	undefined
95889	Infinite Flight - Flight Simulator	undefined	13;	undefined
177615	Aikatsu Friends!	52;	7;33;	52;
122395	Valgrave: Immortal Plains	6;	15;32;	6;
29903	Spirit of Maya	6;	32;	6;
158699	Blobkin Blaster	undefined	13;31;32;	undefined
57629	DeepTrouble	undefined	undefined	undefined
54601	Orion Burger	13;14;	31;	13;14;
83702	31	undefined	undefined	undefined
177574	PriPara: Awaken! The Goddess' Dress Design!	37;	7;	37;
16071	Dream Chronicles: The Chosen Child	6;14;	9;31;	6;14;
20883	RaiderZ	6;	12;31;	6;
58601	Monster Hunter Explore	34;39;	undefined	34;39;
126418	Lootcraft	undefined	12;31;32;	undefined
55710	Null Vector	6;	5;32;	6;
80216	Tower Defence	undefined	15;	undefined
177559	Aikatsu! 365 Idol Days	37;	7;	37;
43098	Virus Z	6;	31;32;	6;
128937	Imagine Lifetimes	6;	13;32;	6;
53611	Sid Meier's Civilization VI: Digital Deluxe Edition	6;	15;16;	6;
4229	Viewtiful Joe	8;21;	4;8;25;	8;21;
177573	PriPara Aim! Idol Grand Prix No.1!	37;	7;13;	37;
164581	Back to Belt	49;	undefined	49;
157808	Spell Blaster	undefined	31;32;	undefined
39504	Tank Force	3;6;14;	5;9;13;15;	3;6;14;
142466	Catacombs	6;	undefined	6;
59334	EX Monopoly	24;	26;	24;
83663	Tokyo Wakusei Planetokio	7;	12;31;	7;
52060	AliveInVR	6;	32;	6;
25854	The Fabulous Wanda and the Secret of Life, the Universe, and Everything	15;	31;	15;
51035	Diva Girls: Divas On Ice	5;	14;	5;
45440	Angel Graffiti: Anata he no Profile	7;	undefined	7;
174028	Check, please!: Restaurant Simulator	6;	13;15;32;	6;
61601	SnappleNoid	6;	32;	6;
35649	Spud!	6;13;	31;	6;13;
68554	Micro Invasion	undefined	undefined	undefined
61547	Bam 'N Jam	6;	7;9;	6;
64547	Meitantei Conan: Saikou no Aibou	undefined	9;31;	undefined
71547	SWAT	undefined	undefined	undefined
63710	The Adventures of Dash	undefined	8;9;	undefined
157908	深陷迷宫	undefined	undefined	undefined
151184	A Walk With Yiayia	6;	12;13;31;32;34;	6;
33788	Echo Tokyo: Phoenix	3;6;14;	31;32;	3;6;14;
