game_id	game_name	game_engines	game_genres	game_platforms
100481	Zombie Hotel	6;	32;	6;
18619	Galactic Empire	65;75;126;	13;15;	65;75;126;
116737	Dolphin Swim	undefined	32;	undefined
8241	SOCOM 3: U.S. Navy SEALs	8;	5;15;24;	8;
57322	Pinball Breakout	37;41;	30;	37;41;
174499	Evil Maze	6;	12;31;	6;
148391	Forays into Norrendrin	3;6;	12;	3;6;
89685	Hidden Garden Word Jumble	undefined	undefined	undefined
147653	Sky Roll!	130;	9;31;33;	130;
18377	Arcy 2	13;	undefined	13;
86528	Deadly Blue	undefined	32;	undefined
175189	Chest Quest	39;	31;	39;
148390	Bridge Champion with Omar Sharif	13;	undefined	13;
175187	Cookie Champion	39;	undefined	39;
92568	Take Arms	undefined	undefined	undefined
174500	Air Traffic Blitz VR	undefined	15;32;	undefined
163276	Caveman	undefined	31;32;	undefined
48311	Kyuukyoku Harikiri Stadium '88 Senshuu Shin Data	99;	14;	99;
110552	Escape the Enterprise	undefined	12;31;32;	undefined
109737	BBlocks	6;	15;32;	6;
178410	Dig Dug Arrangement	38;	undefined	38;
12092	Fernandez Must Die	15;16;25;26;63;	5;33;	15;16;25;26;63;
106038	4 Elements II: Special Edition	6;	9;	6;
150603	Tiny Poker	undefined	32;	undefined
59350	Zero Pilot Zero	undefined	13;	undefined
41376	Gokuraku Yuugi: Game Tengoku	51;	14;16;	51;
166541	Thoroughbred Tatsu no Eikan: The Victorious Thoroughbreds	7;	undefined	7;
21152	Scribble Shooter	undefined	undefined	undefined
60273	Mighty Fighter 2: The King of Parody	34;	4;25;	34;
10600	Nightclub Imperium	undefined	undefined	undefined
50090	Total Conquest	6;	13;15;	6;
59041	The Beat, The Step, and the Cowboys	undefined	undefined	undefined
43375	Walt Disney's The Jungle Book Rhythm N' Groove	8;	7;	8;
152515	My Maitê	49;130;	8;33;	49;130;
49280	International Superstar Soccer Advance	24;	14;	24;
21288	EA Sports Football Academy	undefined	undefined	undefined
58851	SuperBoys: The Big Fight	undefined	4;	undefined
