game_id	game_name	game_engines	game_genres	game_platforms
11472	Frogger Hop Trivia	52;	8;31;33;	52;
67766	Sarah: Keeper of the Unicorn	undefined	undefined	undefined
10340	FX Football: The Manager for Every Football Fan	undefined	13;14;15;	undefined
20493	True Swing Golf	20;	14;	20;
171179	Covert Commando	undefined	32;	undefined
56385	Inaka Kurashi: Nan no Shima no Monogatari	8;	31;	8;
110064	SHI•RO	39;	9;32;	39;
25386	IGT Slots 100 Wolves	undefined	undefined	undefined
101478	Zoo-phonics 13. The Word Search Beehive	undefined	undefined	undefined
34312	Monster RPG 2	3;6;14;39;	12;32;	3;6;14;39;
8399	Lazer Cycle	69;	undefined	69;
61595	Battle of Frigates	6;	13;31;32;	6;
156900	Marble Parkour	130;	8;9;31;32;33;	130;
66171	Dungeon Defenders: First Wave	undefined	undefined	undefined
166713	Zombie Slayer	undefined	31;32;	undefined
55942	Sanyo Pachinko Paradise 2: Umi Monogatari Special	undefined	undefined	undefined
152276	Cellular Harvest: Purple	6;	31;32;	6;
165270	Lucky Tower Ultimate	6;	8;31;32;	6;
133971	Centroid	undefined	undefined	undefined
125198	Hollow Cries	6;	32;	6;
73251	Battle Isle: Platinum	undefined	15;	undefined
167006	Digimon Story Cyber Sleuth Hacker's Memory - Digimon 20th Anniversary Box	undefined	12;	undefined
71110	Knockout Kings	7;	14;	7;
136232	Dainty Pain	6;	32;	6;
130739	X-Men Cartoon Maker	undefined	undefined	undefined
130738	Happup	undefined	undefined	undefined
29425	Robo Do It	3;6;14;	13;15;31;32;	3;6;14;
22929	Smash Cops	39;	undefined	39;
32239	Typing with Jester	3;6;	32;	3;6;
141479	GENESIS	48;	15;36;	48;
77161	Disassembly Line	undefined	undefined	undefined
128223	浮生万千之前世今生	6;	12;15;31;32;	6;
64346	Legends of Loot	undefined	undefined	undefined
63900	We Sing Superstar Quiz	undefined	26;	undefined
105942	Pivoting People	undefined	undefined	undefined
29540	PowersVR	6;	13;32;	6;
64134	Jelly Allstars	undefined	9;	undefined
174526	Witch Spring 3	39;	12;32;	39;
107344	Deep Sea Run	undefined	undefined	undefined
148226	If It Please the Court	3;6;14;	31;32;	3;6;14;
8535	Hotel Mario	117;	9;15;	117;
31753	CHEXS	6;14;34;39;	15;	6;14;34;39;
66552	Ground Zero: Genesis of a New World	undefined	11;15;	undefined
106873	Nail Doctor	undefined	undefined	undefined
156902	Tome Rush	undefined	15;	undefined
171646	Invader TD	undefined	15;32;	undefined
156895	Fog of Cage	undefined	13;31;32;	undefined
56983	Glove on Fight	undefined	4;14;	undefined
65346	Hanging With Friends	undefined	9;15;	undefined
113888	Lalaloopsy: Sew Magical! Sew Cute!	20;	13;	20;
63774	Space Paranoids Online	undefined	5;	undefined
46620	Zelda: Mystery of The Solarus XD	6;	31;	6;
101638	Intelligence: Anime girls	6;	32;	6;
62816	AdventurOS	undefined	undefined	undefined
171621	Panmorphia: Enchanted	130;	9;31;32;	130;
71021	Tokimeki Memorial: Taisen Tokkaedama	undefined	9;	undefined
60839	Arctic Adventures & Story Ice	undefined	undefined	undefined
156894	Skeleton Wave	undefined	31;32;	undefined
156912	Toy Chase	undefined	32;	undefined
98103	Digital Talk Series 2: Haruka	undefined	undefined	undefined
97929	Point	undefined	32;	undefined
43739	Crossroad Crisis	7;	9;	7;
25036	Ardy the Aardvark	15;65;75;	8;9;	15;65;75;
8745	100 Jumps don't die	34;	33;	34;
156910	Last Kingdom: The Card Game	undefined	15;32;	undefined
156920	Video Game Fables	undefined	31;32;	undefined
171567	Shape Shift Shawn: Episode 1 - Tale of the Transmogrified	undefined	32;	undefined
171568	Robot Labs: Remake	undefined	31;32;	undefined
76071	Land It!	6;14;49;	13;32;	6;14;49;
70257	Solitaire Deluxe	6;	13;	6;
65371	Islands of Diamonds	undefined	8;9;	undefined
171564	Jetpack Astronaut	undefined	32;	undefined
90274	Gummy Goo Clean Up	undefined	31;32;	undefined
100535	Alone In The Forest VR	undefined	32;	undefined
96832	Snapimals	39;	32;	39;
50730	Kamen Rider: Dragon Knight	5;	4;15;25;26;	5;
64911	Rittai Ninja Katsugeki Tenchu: Shinobi Hyakusen	7;	undefined	7;
65148	Mirai Nikki RE: WRITE - 13 Ninme No Nikki Shoyuusha	38;	4;31;	38;
114225	Suwarudo	undefined	32;	undefined
17538	Nicole	3;6;14;	13;31;	3;6;14;
158227	Gun Party	undefined	31;32;	undefined
11017	Trainz Simulator 2010: Engineers Edition	undefined	13;30;	undefined
98010	Platform Racing 2	82;	8;10;33;	82;
122348	GOREBALL	6;82;	32;	6;82;
69715	Super Sport Challenge	undefined	13;14;	undefined
64750	Fruit Ninja Frenzy	undefined	undefined	undefined
65745	Bakuman: Mangaka e no Michi	undefined	9;	undefined
156908	Heisen Bay	undefined	15;31;	undefined
59019	Kyokon Tensei: Onna Dake no Isekai de Himekishi-tachi o Tanetsuke Shihai! Subete no Min ga Niku Onaho Desu. Harami Ana ni Seishi-sama Omegumi Kudasai♪	undefined	undefined	undefined
19513	WWF WrestleMania Challenge	18;	4;14;	18;
86222	Battle Master	7;	4;	7;
76079	Ravengers	34;39;	32;33;	34;39;
141513	Unwanted gray	34;	undefined	34;
