game_id	game_name	game_engines	game_genres	game_platforms
66082	Dragon Ball Z - Shin Saiyajin Zetsumetsu Keikaku Chikyu Hen	308;	undefined	308;
7822	Chikyuu Kaihou Gun ZAS	33;	5;	33;
175144	Clash of Aliens	39;	undefined	39;
94596	Le Maître des Âmes	undefined	undefined	undefined
84435	Tag-Team Pinball	undefined	undefined	undefined
60933	Bloody Call	undefined	31;34;	undefined
45234	Dream Gate	undefined	13;	undefined
11434	3D Mini Golf	6;14;48;130;	5;13;14;	6;14;48;130;
15736	Edna & Harvey: The Breakout	6;14;39;	2;31;32;	6;14;39;
63471	Shooting Love 10th Anniversary	undefined	undefined	undefined
175145	Slideshot 2	39;	9;	39;
58406	Doomsday Clicker	39;	13;15;	39;
57283	Lifeline: Flatline	34;	31;32;	34;
123515	Breaking Mad	undefined	31;32;	undefined
154387	Be The One	undefined	32;	undefined
38840	Wendetta 2175	undefined	undefined	undefined
27022	Mosquito Popper	82;	13;	82;
61933	Blockman	undefined	8;	undefined
60456	Beulah and the Hundred Birds	82;	8;32;	82;
154398	Fire and Dungeon	6;	15;31;32;	6;
130277	Game Boy Advance Video Movie: DreamWorks Shrek & Shark Tale	undefined	undefined	undefined
147303	MotoGP 13 Compact	9;46;	10;14;	9;46;
51564	Memes	6;	31;	6;
17354	Only If	3;6;14;	9;31;32;	3;6;14;
32136	Along the Edge	3;6;14;130;	31;32;34;	3;6;14;130;
12508	Fallout Extreme	8;11;	24;	8;11;
102193	Lilipalace	6;	12;32;	6;
52939	The Muppets Movie Adventures	46;	undefined	46;
132481	Warehouse Tycoon	6;	13;32;	6;
38855	18th hole	16;	14;	16;
74704	Dolphin's Dream	undefined	13;	undefined
50704	Power Punch	5;	4;	5;
23898	Expedition Amazon	15;75;125;149;152;	12;31;	15;75;125;149;152;
105636	Wetwork	6;14;	5;31;32;	6;14;
32507	Beekyr Reloaded	6;130;	5;31;32;33;	6;130;
147304	Dream Club Gogo.	9;	undefined	9;
26454	Timothy Leary's Mind Mirror	6;13;15;65;75;	13;32;	6;13;15;65;75;
80382	Option Tuning Car Battle Spec-R	undefined	10;	undefined
66251	Cardcaptor Sakura: Tomoyo's Video War	23;	9;	23;
106265	Throne Together	undefined	undefined	undefined
35311	Pixel Star	6;	32;	6;
64680	Imitation City	undefined	31;34;	undefined
30832	Baezult 2	6;	31;	6;
129268	SPACE EXODUS	6;	32;	6;
57317	Tobu Tobu Girl	33;	8;	33;
42587	Hungry Dinosaurs	19;	9;	19;
72224	The Soaring Simulator	undefined	13;	undefined
98160	Games Festival 2	undefined	undefined	undefined
25400	Scorpion Disfigured	6;	5;	6;
98134	Pachi-Slot Tekken 3rd	undefined	undefined	undefined
97887	16bit-Collection Data East Vol. 03	undefined	undefined	undefined
98162	Project Strange	undefined	undefined	undefined
49301	Elf: The Movie	24;	undefined	24;
52772	Dead Horizon	3;6;14;	31;32;	3;6;14;
55492	Legends Of Iona RPG	6;	12;15;31;32;	6;
33827	Dance of Death	6;	31;	6;
61127	Prince of Tennis: Form the Strongest Team	undefined	14;	undefined
62221	FX Eleven	6;	13;14;	6;
147297	Liquidators	6;	13;31;32;	6;
46728	SpongeBob SquarePants 3D Obstacle Odyssey	undefined	undefined	undefined
98541	Amenity's Life	undefined	undefined	undefined
73085	Thunder Burner	undefined	undefined	undefined
68058	Rock-n-Roll Domo	159;	7;	159;
98432	Metal Slug Revolution	undefined	undefined	undefined
9522	Atlantica Online	6;	12;15;31;	6;
116963	Dangan GB	33;	5;33;	33;
154391	Mystic Isles	6;	32;	6;
56751	Kikuite Oboeru Eitango: Arc No Kikutan Entry	38;	undefined	38;
165584	Windsor Road	undefined	12;32;	undefined
54940	Ashiato Reversi: Kumamon Version	undefined	undefined	undefined
140663	Move On	82;	32;	82;
61887	Valnir Rok	6;	12;32;	6;
